"Vestal Grove All 1993"
2015-08-02
"Vestal Grove"




"FQA DB Region:","Chicago Region USACE"
"FQA DB Publication Year:",2014
"FQA DB Description:","Herman, B., Sliwinski, R. and S. Whitaker. 2014. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [Version 1.16.14]"

Practitioner:,Stephen
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:",
Private/Public:,Private

"Conservatism-Based Metrics:"
"Total Mean C:",3.9
"Native Mean C:",4.3
"Total FQI:",38.8
"Native FQI:",41
"Cover-weighted FQI:",36.8
"Cover-weighted Native FQI:",38.2
"Adjusted FQI:",41.2
"% C value 0:",14.1
"% C value 1-3:",24.2
"% C value 4-6:",45.5
"% C value 7-10:",16.2

"Species Richness:"
"Total Species:",99
"Native Species:",91,91.9%
"Non-native Species:",8,8.1%

"Species Wetness:"
"Mean Wetness:",0.4
"Native Mean Wetness:",0.4

"Duration Metrics:"
Annual:,6,6.1%
Perennial:,88,88.9%
Biennial:,5,5.1%
"Native Annual:",6,6.1%
"Native Perennial:",81,81.8%
"Native Biennial:",4,4%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",216,1486,218.2,67.6,142.9
"Native grass",33,171,33.3,7.8,20.6
"Native shrub",20,250,20.2,11.4,15.8
"Non-native shrub",10,115,10.1,5.2,7.7
"Native sedge",10,66,10.1,3,6.6
"Non-native forb",8,80,8.1,3.6,5.9
"Native vine",4,12,4,0.5,2.3
"Native tree",3,8,3,0.4,1.7
"Non-native tree",2,3,2,0.1,1.1
"Non-native grass",1,5,1,0.2,0.6
"Native rush",1,2,1,0.1,0.6
"Non-native vine",1,1,1,0,0.5

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Rubus idaeus ssp. strigosus; rubus idaeus strigosus",Rosaceae,RUBIDAS,25,native,3,1,shrub,perennial,"common red raspberry; red raspberry"
"Solidago caesia",Asteraceae,SOLCAE,3,native,7,1,forb,perennial,"wreath goldenrod; blue-stemmed goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,5,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,3,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"

"Quadrat 9 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Carex blanda",Cyperaceae,CXBLAN,2,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Carex rosea",Cyperaceae,CXROSE,1,native,4,2,sedge,perennial,"rosy sedge; curly-styled wood sedge"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,2,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cornus racemosa",Cornaceae,CORRAC,4,native,1,0,shrub,perennial,"gray dogwood"
"Elymus villosus",Poaceae,ELYVIL,1,native,5,1,grass,perennial,"hairy wild rye; silky wild rye"
"Fragaria virginiana",Rosaceae,FRAVIR,2,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Frangula alnus; rhamnus frangula",Rhamnaceae,FRAALN,8,non-native,0,-1,shrub,perennial,"glossy false buckthorn; glossy buckthorn"
"Geum canadense",Rosaceae,GEUCAN,5,native,1,0,forb,perennial,"white avens; wood avens"
"Impatiens capensis",Balsaminaceae,IMPCAP,3,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Malus toringa; malus sieboldii",Rosaceae,MALSIE,1,non-native,0,2,tree,perennial,"japanese crab apple; japanese crab"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,5,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,25,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rhamnus cathartica",Rhamnaceae,RHACAT,10,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Solidago ulmifolia",Asteraceae,SOLULM,3,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,2,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,3,native,8,2,forb,perennial,"shorts aster; shorts aster"
"Viola pubescens",Violaceae,VIOPUB,1,native,5,1,forb,perennial,"downy yellow violet; yellow violet"

"Quadrat 10 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,3,native,4,-1,forb,perennial,jack-in-the-pulpit
"Bromus pubescens",Poaceae,BROPUB,1,native,5,1,grass,perennial,"hairy woodland brome; woodland brome"
"Carex blanda",Cyperaceae,CXBLAN,1,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,4,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Erigeron annuus",Asteraceae,ERIANN,2,native,0,1,forb,biennial,"eastern daisy fleabane; annual fleabane"
"Eurybia macrophylla; aster macrophyllus",Asteraceae,ASTMAC,10,native,8,1,forb,perennial,"large-leaf wood-aster; big-leaved aster"
"Geranium maculatum",Geraniaceae,GERMAC,1,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Geum canadense",Rosaceae,GEUCAN,2,native,1,0,forb,perennial,"white avens; wood avens"
"Impatiens capensis",Balsaminaceae,IMPCAP,15,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,5,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Rhamnus cathartica",Rhamnaceae,RHACAT,15,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus idaeus ssp. strigosus; rubus idaeus strigosus",Rosaceae,RUBIDAS,50,native,3,1,shrub,perennial,"common red raspberry; red raspberry"
"Solidago altissima",Asteraceae,SOLALT,25,native,1,1,forb,perennial,"tall goldenrod"
"Solidago flexicaulis",Asteraceae,SOLFLE,10,native,7,1,forb,perennial,"zigzag goldenrod; broad-leaved goldenrod"
"Thalictrum dasycarpum; thalictrum dasycarpum hypoglaucum",Ranunculaceae,THADAS,5,native,5,-1,forb,perennial,"purple meadow-rue; purple meadow rue; smooth meadow rue"

"Quadrat 11 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,2,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Frangula alnus; rhamnus frangula",Rhamnaceae,FRAALN,5,non-native,0,-1,shrub,perennial,"glossy false buckthorn; glossy buckthorn"
"Geum canadense",Rosaceae,GEUCAN,10,native,1,0,forb,perennial,"white avens; wood avens"
"Helianthus hirsutus",Asteraceae,HELHIR,2,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Impatiens capensis",Balsaminaceae,IMPCAP,30,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,2,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Persicaria punctata; polygonum punctatum",Polygonaceae,PERPUN,2,native,6,-2,forb,annual,"dotted smartweed; smartweed"
"Rubus idaeus ssp. strigosus; rubus idaeus strigosus",Rosaceae,RUBIDAS,5,native,3,1,shrub,perennial,"common red raspberry; red raspberry"
"Triosteum perfoliatum",Caprifoliaceae,TRIPER,40,native,5,2,forb,perennial,"late horse gentian"
"Zizia aurea",Apiaceae,ZIZAUR,2,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 12 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium cernuum",Liliaceae,ALLCER,5,native,7,1,forb,perennial,"nodding onion; nodding wild onion"
"Andropogon gerardii",Poaceae,ANDGER,15,native,5,0,grass,perennial,"big bluestem; big bluestem grass"
"Arisaema triphyllum",Araceae,ARITRI,2,native,4,-1,forb,perennial,jack-in-the-pulpit
"Carex blanda",Cyperaceae,CXBLAN,6,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Carex cephalophora",Cyperaceae,CXCEPH,25,native,3,1,sedge,perennial,"oval-leaf sedge; short-headed bracted sedge"
"Carex normalis",Cyperaceae,CXNORM,3,native,5,-1,sedge,perennial,"greater straw sedge; spreading oval sedge"
"Cornus racemosa",Cornaceae,CORRAC,4,native,1,0,shrub,perennial,"gray dogwood"
"Elymus hystrix; hystrix patula",Poaceae,ELYHYS,2,native,5,1,grass,perennial,"eastern bottle-brush grass; bottlebrush grass"
"Eryngium yuccifolium",Apiaceae,ERYYUC,2,native,9,0,forb,perennial,"button eryngo; rattlesnake master"
"Fragaria virginiana",Rosaceae,FRAVIR,1,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Frangula alnus; rhamnus frangula",Rhamnaceae,FRAALN,3,non-native,0,-1,shrub,perennial,"glossy false buckthorn; glossy buckthorn"
"Geranium maculatum",Geraniaceae,GERMAC,2,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Helianthus hirsutus",Asteraceae,HELHIR,5,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Monarda fistulosa",Lamiaceae,MONFIS,15,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Nabalus albus; prenanthes alba",Asteraceae,NABALB,2,native,5,1,forb,perennial,"white rattlesnake-root; lions foot"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,2,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Physostegia virginiana",Lamiaceae,PHYVIR,3,native,6,-1,forb,perennial,"obedient-plant; obedient plant"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,2,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,5,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Rubus occidentalis",Rosaceae,RUBOCC,5,native,2,2,shrub,perennial,"black raspberry"
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,8,native,9,1,forb,perennial,"sweet coneflower; sweet black-eyed susan"
"Smilax ecirrhata",Smilacaceae,SMIECI,1,native,5,2,forb,perennial,"upright carrion flower"
"Smilax lasioneuron; smilax lasioneura",Smilacaceae,SMILAS,1,native,5,2,vine,perennial,"common carrion flower"
"Solidago altissima",Asteraceae,SOLALT,12,native,1,1,forb,perennial,"tall goldenrod"
"Symphyotrichum drummondii ; aster sagittifolius drummondii",Asteraceae,ASTSAGD,2,native,2,2,forb,perennial,"drummonds aster; drummonds aster"
"Thalictrum dasycarpum; thalictrum dasycarpum hypoglaucum",Ranunculaceae,THADAS,3,native,5,-1,forb,perennial,"purple meadow-rue; purple meadow rue; smooth meadow rue"
"Viola sororia",Violaceae,VIOSOR,1,native,3,0,forb,perennial,"hooded blue violet; common blue violet"
"Zizia aurea",Apiaceae,ZIZAUR,2,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 13 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,2,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Cirsium altissimum",Asteraceae,CIRALT,10,native,6,2,forb,biennial,"tall thistle"
"Cornus racemosa",Cornaceae,CORRAC,1,native,1,0,shrub,perennial,"gray dogwood"
"Elymus virginicus",Poaceae,ELYVIR,2,native,4,-1,grass,perennial,"virginia wild rye"
"Eutrochium maculatum; eupatorium maculatum",Asteraceae,EUPMAC,1,native,4,-2,forb,perennial,"spotted trumpetweed; spotted joe pye weed"
"Gentiana alba; gentiana flavida",Gentianaceae,GENALB,2,native,9,1,forb,perennial,"yellow gentian; yellowish gentian"
"Helianthus hirsutus",Asteraceae,HELHIR,8,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Lycopus americanus",Lamiaceae,LYCAME,1,native,5,-2,forb,perennial,"cut-leaf water-horehound; common water horehound"
"Malus toringa; malus sieboldii",Rosaceae,MALSIE,2,non-native,0,2,tree,perennial,"japanese crab apple; japanese crab"
"Nabalus albus; prenanthes alba",Asteraceae,NABALB,2,native,5,1,forb,perennial,"white rattlesnake-root; lions foot"
"Parthenium integrifolium",Asteraceae,PARINT,2,native,8,2,forb,perennial,"wild quinine"
"Penstemon digitalis",Scrophulariaceae,PENDIG,3,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,1,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Prunella vulgaris ssp. lanceolata; prunella vulgaris lanceolata",Lamiaceae,PRUVULL,1,native,0,0,forb,perennial,"common selfheal; self heal"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,2,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,25,native,9,1,forb,perennial,"sweet coneflower; sweet black-eyed susan"
"Silene stellata",Caryophyllaceae,SILSTE,2,native,6,2,forb,perennial,"starry campion"
"Solidago altissima",Asteraceae,SOLALT,85,native,1,1,forb,perennial,"tall goldenrod"
"Thalictrum dasycarpum; thalictrum dasycarpum hypoglaucum",Ranunculaceae,THADAS,1,native,5,-1,forb,perennial,"purple meadow-rue; purple meadow rue; smooth meadow rue"
"Triosteum perfoliatum",Caprifoliaceae,TRIPER,5,native,5,2,forb,perennial,"late horse gentian"
"Zizia aurea",Apiaceae,ZIZAUR,3,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 14 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium cernuum",Liliaceae,ALLCER,2,native,7,1,forb,perennial,"nodding onion; nodding wild onion"
"Arisaema dracontium",Araceae,ARIDRA,1,native,7,-1,forb,perennial,"greendragon; green dragon"
"Arisaema triphyllum",Araceae,ARITRI,2,native,4,-1,forb,perennial,jack-in-the-pulpit
"Bromus pubescens",Poaceae,BROPUB,2,native,5,1,grass,perennial,"hairy woodland brome; woodland brome"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,1,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cirsium arvense",Asteraceae,CIRARV,1,non-native,0,1,forb,perennial,"canadian thistle; field thistle"
"Cornus racemosa",Cornaceae,CORRAC,2,native,1,0,shrub,perennial,"gray dogwood"
"Elymus villosus",Poaceae,ELYVIL,2,native,5,1,grass,perennial,"hairy wild rye; silky wild rye"
"Eurybia macrophylla; aster macrophyllus",Asteraceae,ASTMAC,10,native,8,1,forb,perennial,"large-leaf wood-aster; big-leaved aster"
"Festuca subverticillata; festuca obtusa",Poaceae,FESOBT,1,native,5,1,grass,perennial,"nodding fescue"
"Penstemon digitalis",Scrophulariaceae,PENDIG,2,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Rubus occidentalis",Rosaceae,RUBOCC,5,native,2,2,shrub,perennial,"black raspberry"
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,4,native,9,1,forb,perennial,"sweet coneflower; sweet black-eyed susan"
"Sanguinaria canadensis",Papaveraceae,SANCAD,2,native,6,1,forb,perennial,bloodroot
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,2,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Smilax ecirrhata",Smilacaceae,SMIECI,1,native,5,2,forb,perennial,"upright carrion flower"
"Solidago altissima",Asteraceae,SOLALT,75,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,8,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum drummondii ; aster sagittifolius drummondii",Asteraceae,ASTSAGD,2,native,2,2,forb,perennial,"drummonds aster; drummonds aster"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,2,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Thalictrum dasycarpum; thalictrum dasycarpum hypoglaucum",Ranunculaceae,THADAS,2,native,5,-1,forb,perennial,"purple meadow-rue; purple meadow rue; smooth meadow rue"
"Triosteum perfoliatum",Caprifoliaceae,TRIPER,20,native,5,2,forb,perennial,"late horse gentian"

"Quadrat 15 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema dracontium",Araceae,ARIDRA,1,native,7,-1,forb,perennial,"greendragon; green dragon"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Bromus pubescens",Poaceae,BROPUB,2,native,5,1,grass,perennial,"hairy woodland brome; woodland brome"
"Cinna arundinacea",Poaceae,CINARU,1,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Cirsium altissimum",Asteraceae,CIRALT,1,native,6,2,forb,biennial,"tall thistle"
"Eutrochium maculatum; eupatorium maculatum",Asteraceae,EUPMAC,15,native,4,-2,forb,perennial,"spotted trumpetweed; spotted joe pye weed"
"Geum canadense",Rosaceae,GEUCAN,2,native,1,0,forb,perennial,"white avens; wood avens"
"Monarda fistulosa",Lamiaceae,MONFIS,2,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,2,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Penstemon digitalis",Scrophulariaceae,PENDIG,2,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,3,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Rubus occidentalis",Rosaceae,RUBOCC,6,native,2,2,shrub,perennial,"black raspberry"
"Smilax ecirrhata",Smilacaceae,SMIECI,1,native,5,2,forb,perennial,"upright carrion flower"
"Solidago altissima",Asteraceae,SOLALT,30,native,1,1,forb,perennial,"tall goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,2,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Zizia aurea",Apiaceae,ZIZAUR,2,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 16 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Acalypha rhomboidea",Euphorbiaceae,ACARHO,1,native,0,1,forb,annual,"common three-seed-mercury; three-seeded mercury"
"Bidens frondosa",Asteraceae,BIDFRO,30,native,1,-1,forb,annual,"devils-pitchfork; common beggars ticks"
"Carex blanda",Cyperaceae,CXBLAN,4,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Carex pensylvanica",Cyperaceae,CXPENS,20,native,5,2,sedge,perennial,"pennsylvania sedge; common oak sedge"
"Carya cordiformis",Juglandaceae,CARCOR,2,native,7,1,tree,perennial,"bitter-nut hickory; bitternut hickory"
"Cinna arundinacea",Poaceae,CINARU,5,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Cirsium arvense",Asteraceae,CIRARV,8,non-native,0,1,forb,perennial,"canadian thistle; field thistle"
"Persicaria punctata; polygonum punctatum",Polygonaceae,PERPUN,2,native,6,-2,forb,annual,"dotted smartweed; smartweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,3,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Rhamnus cathartica",Rhamnaceae,RHACAT,5,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Senecio hieraciifolius; erechtites hieracifolia",Asteraceae,EREHIE,3,native,2,0,forb,annual,"american burnweed; fireweed"
"Solidago altissima",Asteraceae,SOLALT,3,native,1,1,forb,perennial,"tall goldenrod"
"Vitis riparia",Vitaceae,VITRIP,1,native,2,-1,vine,perennial,"river-bank grape; riverbank grape"

"Quadrat 17 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,5,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Cirsium discolor",Asteraceae,CIRDIS,2,native,2,1,forb,biennial,"field thistle; pasture thistle"
"Elymus virginicus",Poaceae,ELYVIR,4,native,4,-1,grass,perennial,"virginia wild rye"
"Eryngium yuccifolium",Apiaceae,ERYYUC,3,native,9,0,forb,perennial,"button eryngo; rattlesnake master"
"Euthamia graminifolia; solidago graminifolia; solidago graminifolia nuttallii",Asteraceae,EUTGRA,2,native,4,-1,forb,perennial,"flat-top goldentop; common grass-leaved goldenrod; hairy grass-leaved goldenrod"
"Fragaria virginiana",Rosaceae,FRAVIR,1,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Hackelia virginiana",Boraginaceae,HACVIR,3,native,0,1,forb,biennial,"beggars-lice; stickseed"
"Helianthus grosseserratus",Asteraceae,HELGRO,5,native,2,-1,forb,perennial,"saw-tooth sunflower; sawtooth sunflower"
"Hypericum punctatum",Clusiaceae,HYPPUN,2,native,4,0,forb,perennial,"spotted st. johns-wort; spotted st. johns wort"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,2,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Monarda fistulosa",Lamiaceae,MONFIS,65,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Parthenium integrifolium",Asteraceae,PARINT,2,native,8,2,forb,perennial,"wild quinine"
"Penstemon digitalis",Scrophulariaceae,PENDIG,2,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Rubus occidentalis",Rosaceae,RUBOCC,30,native,2,2,shrub,perennial,"black raspberry"
"Silphium integrifolium; silphium integrifolium deamii",Asteraceae,SILINT,2,native,5,2,forb,perennial,"entire-leaf rosinweed; rosin weed"
"Solidago altissima",Asteraceae,SOLALT,45,native,1,1,forb,perennial,"tall goldenrod"
"Taenidia integerrima",Apiaceae,TAEINT,2,native,9,2,forb,perennial,"yellow pimpernel"
"Vernonia fasciculata",Asteraceae,VERFAS,18,native,5,-1,forb,perennial,"prairie ironweed; common ironweed"
"Viola sororia",Violaceae,VIOSOR,2,native,3,0,forb,perennial,"hooded blue violet; common blue violet"
"Vitis riparia",Vitaceae,VITRIP,5,native,2,-1,vine,perennial,"river-bank grape; riverbank grape"

"Quadrat 19 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Bidens frondosa",Asteraceae,BIDFRO,5,native,1,-1,forb,annual,"devils-pitchfork; common beggars ticks"
"Cirsium arvense",Asteraceae,CIRARV,50,non-native,0,1,forb,perennial,"canadian thistle; field thistle"
"Liatris spicata",Asteraceae,LIASPI,5,native,6,0,forb,perennial,"dense gayfeather; marsh blazing star"
"Populus deltoides",Salicaceae,POPDEL,5,native,2,0,tree,perennial,"eastern cottonwood"
"Rubus idaeus ssp. strigosus; rubus idaeus strigosus",Rosaceae,RUBIDAS,10,native,3,1,shrub,perennial,"common red raspberry; red raspberry"

"Quadrat 20 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,4,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Bidens frondosa",Asteraceae,BIDFRO,1,native,1,-1,forb,annual,"devils-pitchfork; common beggars ticks"
"Cinna arundinacea",Poaceae,CINARU,2,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,2,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cirsium altissimum",Asteraceae,CIRALT,3,native,6,2,forb,biennial,"tall thistle"
"Cirsium arvense",Asteraceae,CIRARV,8,non-native,0,1,forb,perennial,"canadian thistle; field thistle"
"Festuca subverticillata; festuca obtusa",Poaceae,FESOBT,2,native,5,1,grass,perennial,"nodding fescue"
"Fragaria virginiana",Rosaceae,FRAVIR,2,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Geum canadense",Rosaceae,GEUCAN,2,native,1,0,forb,perennial,"white avens; wood avens"
"Rhamnus cathartica",Rhamnaceae,RHACAT,3,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,2,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Rubus idaeus ssp. strigosus; rubus idaeus strigosus",Rosaceae,RUBIDAS,4,native,3,1,shrub,perennial,"common red raspberry; red raspberry"
"Smilax ecirrhata",Smilacaceae,SMIECI,2,native,5,2,forb,perennial,"upright carrion flower"
"Solidago altissima",Asteraceae,SOLALT,50,native,1,1,forb,perennial,"tall goldenrod"

"Quadrat 21 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,3,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Cinna arundinacea",Poaceae,CINARU,2,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,5,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Festuca subverticillata; festuca obtusa",Poaceae,FESOBT,50,native,5,1,grass,perennial,"nodding fescue"
"Geum canadense",Rosaceae,GEUCAN,3,native,1,0,forb,perennial,"white avens; wood avens"
"Hackelia virginiana",Boraginaceae,HACVIR,30,native,0,1,forb,biennial,"beggars-lice; stickseed"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,2,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Silene stellata",Caryophyllaceae,SILSTE,2,native,6,2,forb,perennial,"starry campion"
"Smilax ecirrhata",Smilacaceae,SMIECI,1,native,5,2,forb,perennial,"upright carrion flower"
"Solanum dulcamara",Solanaceae,SOLDUL,1,non-native,0,0,vine,perennial,"climbing nightshade; bittersweet nightshade"
"Solidago ulmifolia",Asteraceae,SOLULM,20,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Taraxacum officinale",Asteraceae,TAROFF,2,non-native,0,1,forb,perennial,"common dandelion"
"Zizia aurea",Apiaceae,ZIZAUR,2,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 22 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
