"Vestal Grove All 2013"
2015-08-02
"Vestal Grove"




"FQA DB Region:","Chicago Region USACE"
"FQA DB Publication Year:",2014
"FQA DB Description:","Herman, B., Sliwinski, R. and S. Whitaker. 2014. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [Version 1.16.14]"

Practitioner:,Stephen
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:",
Private/Public:,Private

"Conservatism-Based Metrics:"
"Total Mean C:",4.5
"Native Mean C:",4.7
"Total FQI:",46.8
"Native FQI:",47.7
"Cover-weighted FQI:",52
"Cover-weighted Native FQI:",50.7
"Adjusted FQI:",45.9
"% C value 0:",8.3
"% C value 1-3:",19.4
"% C value 4-6:",50.9
"% C value 7-10:",21.3

"Species Richness:"
"Total Species:",108
"Native Species:",103,95.4%
"Non-native Species:",5,4.6%

"Species Wetness:"
"Mean Wetness:",0.4
"Native Mean Wetness:",0.4

"Duration Metrics:"
Annual:,6,5.6%
Perennial:,100,92.6%
Biennial:,2,1.9%
"Native Annual:",6,5.6%
"Native Perennial:",95,88%
"Native Biennial:",2,1.9%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",231,3057,213.9,83,148.5
"Native grass",29,254,26.9,6.9,16.9
"Native vine",15,255,13.9,6.9,10.4
"Native sedge",9,89,8.3,2.4,5.4
"Native shrub",4,14,3.7,0.4,2.1
"Non-native shrub",2,6,1.9,0.2,1.1
"Non-native forb",2,5,1.9,0.1,1
"Non-native grass",1,1,0.9,0,0.5
"Non-native tree",1,1,0.9,0,0.5

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,10,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Silene stellata",Caryophyllaceae,SILSTE,2,native,6,2,forb,perennial,"starry campion"
"Smilax ecirrhata",Smilacaceae,SMIECI,5,native,5,2,forb,perennial,"upright carrion flower"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Solidago caesia",Asteraceae,SOLCAE,3,native,7,1,forb,perennial,"wreath goldenrod; blue-stemmed goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,30,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Viola sororia",Violaceae,VIOSOR,8,native,3,0,forb,perennial,"hooded blue violet; common blue violet"
"Zizia aurea",Apiaceae,ZIZAUR,15,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 10 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Ageratina altissima; eupatorium rugosum",Asteraceae,AGEALT,3,native,4,1,forb,perennial,"white snakeroot"
"Alisma triviale",Alismataceae,ALITRI,8,native,4,-2,forb,perennial,"northern water-plantain; large-flowered water plantain"
"Allium canadense",Liliaceae,ALLCAN,5,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Bromus latiglumis",Poaceae,BROLAT,5,native,5,-1,grass,perennial,"early-leaf brome; ear-leaved brome"
"Floerkea proserpinacoides",Limnanthaceae,FLOPRO,13,native,8,-1,forb,annual,"false mermaidweed; false mermaid"
"Galium aparine",Rubiaceae,GALAPA,8,native,1,1,forb,annual,"sticky-willy; annual bedstraw"
"Galium triflorum",Rubiaceae,GALTRL,8,native,5,1,forb,perennial,"fragrant bedstraw; sweet-scented bedstraw"
"Geranium maculatum",Geraniaceae,GERMAC,5,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Geum canadense",Rosaceae,GEUCAN,5,native,1,0,forb,perennial,"white avens; wood avens"
"Helianthus strumosus",Asteraceae,HELSTR,40,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Impatiens capensis",Balsaminaceae,IMPCAP,50,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,1,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,20,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Perideridia americana",Apiaceae,PERAME,1,native,8,2,forb,perennial,"thicket parsley"
"Silene stellata",Caryophyllaceae,SILSTE,20,native,6,2,forb,perennial,"starry campion"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,5,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Triosteum perfoliatum",Caprifoliaceae,TRIPER,20,native,5,2,forb,perennial,"late horse gentian"
"Zizia aurea",Apiaceae,ZIZAUR,15,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 11 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Cinna arundinacea",Poaceae,CINARU,1,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,8,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Elymus hystrix; hystrix patula",Poaceae,ELYHYS,10,native,5,1,grass,perennial,"eastern bottle-brush grass; bottlebrush grass"
"Geranium maculatum",Geraniaceae,GERMAC,2,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Helianthus decapetalus",Asteraceae,HELDEC,15,native,5,2,forb,perennial,"thin-leaf sunflower; pale sunflower"
"Helianthus strumosus",Asteraceae,HELSTR,30,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Impatiens capensis",Balsaminaceae,IMPCAP,10,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Leersia virginica",Poaceae,LEEVIR,1,native,7,-1,grass,perennial,"white grass"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,4,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Nabalus albus; prenanthes alba",Asteraceae,NABALB,20,native,5,1,forb,perennial,"white rattlesnake-root; lions foot"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,15,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Sanguinaria canadensis",Papaveraceae,SANCAD,15,native,6,1,forb,perennial,bloodroot
"Solidago ulmifolia",Asteraceae,SOLULM,2,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,2,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Triosteum perfoliatum",Caprifoliaceae,TRIPER,40,native,5,2,forb,perennial,"late horse gentian"
"Zizia aurea",Apiaceae,ZIZAUR,10,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 12 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium cernuum",Liliaceae,ALLCER,2,native,7,1,forb,perennial,"nodding onion; nodding wild onion"
"Arisaema triphyllum",Araceae,ARITRI,10,native,4,-1,forb,perennial,jack-in-the-pulpit
"Carex cephalophora",Cyperaceae,CXCEPH,10,native,3,1,sedge,perennial,"oval-leaf sedge; short-headed bracted sedge"
"Carex pensylvanica",Cyperaceae,CXPENS,15,native,5,2,sedge,perennial,"pennsylvania sedge; common oak sedge"
"Geranium maculatum",Geraniaceae,GERMAC,10,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Helianthus decapetalus",Asteraceae,HELDEC,50,native,5,2,forb,perennial,"thin-leaf sunflower; pale sunflower"
"Helianthus strumosus",Asteraceae,HELSTR,50,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,1,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Smilax ecirrhata",Smilacaceae,SMIECI,15,native,5,2,forb,perennial,"upright carrion flower"
"Symphyotrichum drummondii ; aster sagittifolius drummondii",Asteraceae,ASTSAGD,2,native,2,2,forb,perennial,"drummonds aster; drummonds aster"
"Thalictrum dioicum",Ranunculaceae,THADIO,10,native,7,1,forb,perennial,"early meadow-rue; early meadow rue"

"Quadrat 13 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,10,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Arisaema triphyllum",Araceae,ARITRI,4,native,4,-1,forb,perennial,jack-in-the-pulpit
"Camassia scilloides",Liliaceae,CAMSCI,3,native,6,0,forb,perennial,"atlantic camas; wild hyacinth"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,10,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Geranium maculatum",Geraniaceae,GERMAC,5,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Helianthus decapetalus",Asteraceae,HELDEC,5,native,5,2,forb,perennial,"thin-leaf sunflower; pale sunflower"
"Helianthus strumosus",Asteraceae,HELSTR,90,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Leersia virginica",Poaceae,LEEVIR,1,native,7,-1,grass,perennial,"white grass"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,1,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Malus toringa; malus sieboldii",Rosaceae,MALSIE,1,non-native,0,2,tree,perennial,"japanese crab apple; japanese crab"
"Nabalus albus; prenanthes alba",Asteraceae,NABALB,2,native,5,1,forb,perennial,"white rattlesnake-root; lions foot"
"Rhamnus cathartica",Rhamnaceae,RHACAT,1,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,10,native,9,1,forb,perennial,"sweet coneflower; sweet black-eyed susan"
"Smilax ecirrhata",Smilacaceae,SMIECI,4,native,5,2,forb,perennial,"upright carrion flower"
"Smilax lasioneuron; smilax lasioneura",Smilacaceae,SMILAS,5,native,5,2,vine,perennial,"common carrion flower"
"Thalictrum revolutum",Ranunculaceae,THAREV,40,native,6,0,forb,perennial,"waxy-leaf meadow-rue; waxy meadow rue"
"Trillium grandiflorum; trillium grandiflorum",Liliaceae,TRIGRA,2,native,8,2,forb,perennial,"large white trillium; large-flowered trillium"

"Quadrat 14 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Ageratina altissima; eupatorium rugosum",Asteraceae,AGEALT,4,native,4,1,forb,perennial,"white snakeroot"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,5,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Arisaema dracontium",Araceae,ARIDRA,5,native,7,-1,forb,perennial,"greendragon; green dragon"
"Arisaema triphyllum",Araceae,ARITRI,20,native,4,-1,forb,perennial,jack-in-the-pulpit
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,5,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Dioscorea villosa",Dioscoreaceae,DIOVIL,15,native,7,0,vine,perennial,"wild yam"
"Helianthus decapetalus",Asteraceae,HELDEC,20,native,5,2,forb,perennial,"thin-leaf sunflower; pale sunflower"
"Helianthus strumosus",Asteraceae,HELSTR,60,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Leersia virginica",Poaceae,LEEVIR,2,native,7,-1,grass,perennial,"white grass"
"Oxypolis rigidior",Apiaceae,OXYRIG,3,native,7,-2,forb,perennial,"stiff cowbane; cowbane"
"Polygonatum biflorum var. commutatum; polygonatum canaliculatum",Liliaceae,POLBIF,2,native,3,1,forb,perennial,"king solomons-seal; smooth solomons seal"
"Sanguinaria canadensis",Papaveraceae,SANCAD,15,native,6,1,forb,perennial,bloodroot
"Smilax ecirrhata",Smilacaceae,SMIECI,10,native,5,2,forb,perennial,"upright carrion flower"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"

"Quadrat 15 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Ageratina altissima; eupatorium rugosum",Asteraceae,AGEALT,3,native,4,1,forb,perennial,"white snakeroot"
"Allium canadense",Liliaceae,ALLCAN,5,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,40,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Arisaema triphyllum",Araceae,ARITRI,5,native,4,-1,forb,perennial,jack-in-the-pulpit
"Cinna arundinacea",Poaceae,CINARU,1,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,5,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,30,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Helianthus strumosus",Asteraceae,HELSTR,10,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Potentilla recta",Rosaceae,POTREC,2,non-native,0,2,forb,perennial,"sulfur cinquefoil; upright cinquefoil"
"Smilax ecirrhata",Smilacaceae,SMIECI,5,native,5,2,forb,perennial,"upright carrion flower"
"Solidago ulmifolia",Asteraceae,SOLULM,40,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,20,native,8,2,forb,perennial,"shorts aster; shorts aster"
"Thalictrum dasycarpum; thalictrum dasycarpum hypoglaucum",Ranunculaceae,THADAS,20,native,5,-1,forb,perennial,"purple meadow-rue; purple meadow rue; smooth meadow rue"
"Zizia aurea",Apiaceae,ZIZAUR,15,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 16 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Ageratina altissima; eupatorium rugosum",Asteraceae,AGEALT,20,native,4,1,forb,perennial,"white snakeroot"
"Boehmeria cylindrica; boehmeria cylindrica drummondiana",Urticaceae,BOECYL,5,native,2,-2,forb,perennial,"small-spike false nettle; false nettle"
"Bromus latiglumis",Poaceae,BROLAT,15,native,5,-1,grass,perennial,"early-leaf brome; ear-leaved brome"
"Camassia scilloides",Liliaceae,CAMSCI,20,native,6,0,forb,perennial,"atlantic camas; wild hyacinth"
"Carex davisii",Cyperaceae,CXDAVI,25,native,7,0,sedge,perennial,"davis sedge; awned graceful sedge"
"Glyceria striata",Poaceae,GLYSTR,5,native,4,-2,grass,perennial,"fowl manna grass"
"Hackelia virginiana",Boraginaceae,HACVIR,5,native,0,1,forb,biennial,"beggars-lice; stickseed"
"Helianthus decapetalus",Asteraceae,HELDEC,5,native,5,2,forb,perennial,"thin-leaf sunflower; pale sunflower"
"Helianthus strumosus",Asteraceae,HELSTR,10,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Heracleum maximum",Apiaceae,HERMAX,12,native,5,-1,forb,perennial,"american cow-parsnip; cow parsnip"
"Impatiens capensis",Balsaminaceae,IMPCAP,2,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Leersia virginica",Poaceae,LEEVIR,90,native,7,-1,grass,perennial,"white grass"
"Lespedeza virginica ; lespedeza virginica",Fabaceae,LESVIR,15,native,4,2,forb,perennial,"slender bush-clover; slender bush clover"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,10,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,3,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Sanguinaria canadensis",Papaveraceae,SANCAD,3,native,6,1,forb,perennial,bloodroot
"Solidago ulmifolia",Asteraceae,SOLULM,15,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Triosteum perfoliatum",Caprifoliaceae,TRIPER,25,native,5,2,forb,perennial,"late horse gentian"
"Uvularia grandiflora",Cohchicaceae,UVUGRA,1,native,7,2,forb,perennial,"yellow bellwort; bellwort"
"Viola sororia",Violaceae,VIOSOR,8,native,3,0,forb,perennial,"hooded blue violet; common blue violet"

"Quadrat 17 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Ageratina altissima; eupatorium rugosum",Asteraceae,AGEALT,15,native,4,1,forb,perennial,"white snakeroot"
"Arisaema triphyllum",Araceae,ARITRI,30,native,4,-1,forb,perennial,jack-in-the-pulpit
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,2,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Eupatorium perfoliatum",Asteraceae,EUPPER,90,native,4,-2,forb,perennial,"common boneset"
"Heliopsis helianthoides",Asteraceae,HELHEL,20,native,5,1,forb,perennial,"smooth oxeye; false sunflower"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,10,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Polygonatum biflorum var. commutatum; polygonatum canaliculatum",Liliaceae,POLBIF,5,native,3,1,forb,perennial,"king solomons-seal; smooth solomons seal"
"Smilax lasioneuron; smilax lasioneura",Smilacaceae,SMILAS,25,native,5,2,vine,perennial,"common carrion flower"
"Solidago ulmifolia",Asteraceae,SOLULM,3,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Trillium recurvatum",Liliaceae,TRIREC,1,native,5,1,forb,perennial,"bloody-butcher; red trillium"

"Quadrat 18 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Ambrosia artemisiifolia; ambrosia artemisiifolia elatior",Asteraceae,AMBART,5,native,0,1,forb,annual,"annual ragweed; common ragweed"
"Arisaema dracontium",Araceae,ARIDRA,3,native,7,-1,forb,perennial,"greendragon; green dragon"
"Arisaema triphyllum",Araceae,ARITRI,7,native,4,-1,forb,perennial,jack-in-the-pulpit
"Boehmeria cylindrica; boehmeria cylindrica drummondiana",Urticaceae,BOECYL,5,native,2,-2,forb,perennial,"small-spike false nettle; false nettle"
"Chelone glabra",Scrophulariaceae,CHEGLA,2,native,8,-2,forb,perennial,"white turtlehead; turtlehead"
"Cicuta maculata",Apiaceae,CICMAC,2,native,6,-2,forb,perennial,"spotted water-hemlock; water hemlock"
"Elymus virginicus",Poaceae,ELYVIR,3,native,4,-1,grass,perennial,"virginia wild rye"
"Eupatorium perfoliatum",Asteraceae,EUPPER,8,native,4,-2,forb,perennial,"common boneset"
"Euthamia graminifolia; solidago graminifolia; solidago graminifolia nuttallii",Asteraceae,EUTGRA,10,native,4,-1,forb,perennial,"flat-top goldentop; common grass-leaved goldenrod; hairy grass-leaved goldenrod"
"Glyceria striata",Poaceae,GLYSTR,5,native,4,-2,grass,perennial,"fowl manna grass"
"Helianthus grosseserratus",Asteraceae,HELGRO,25,native,2,-1,forb,perennial,"saw-tooth sunflower; sawtooth sunflower"
"Lilium michiganense",Liliaceae,LILMIC,10,native,6,-1,forb,perennial,"michigan lily; turks cap lily"
"Lycopus americanus",Lamiaceae,LYCAME,3,native,5,-2,forb,perennial,"cut-leaf water-horehound; common water horehound"
"Muhlenbergia mexicana",Poaceae,MUHMEX,25,native,5,-1,grass,perennial,"mexican muhly; leafy satin grass"
"Oxypolis rigidior",Apiaceae,OXYRIG,15,native,7,-2,forb,perennial,"stiff cowbane; cowbane"
"Panicum virgatum",Poaceae,PANVIR,2,native,5,0,grass,perennial,"wand panic grass; switch grass"
"Phlox glaberrima ssp. interior; phlox glaberrima interior",Polemoniaceae,PHLGLA,10,native,8,-1,forb,perennial,"smooth phlox; marsh phlox"
"Pycnanthemum virginianum",Lamiaceae,PYCVIR,4,native,5,-1,forb,perennial,"virginia mountain-mint; common mountain mint"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,5,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rosa blanda",Rosaceae,ROSBLA,5,native,5,1,shrub,perennial,"smooth rose; early wild rose"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Symphyotrichum novae-angliae; aster novae-angliae",Asteraceae,ASTNOV,10,native,4,-1,forb,perennial,"new england american-aster; new england aster"
"Tradescantia ohiensis",Commelinaceae,TRAOHI,5,native,2,1,forb,perennial,"bluejacket; common spiderwort"
"Vernonia gigantea; vernonia altissima; vernonia altissima taeniotricha",Asteraceae,VERALA,5,native,3,0,forb,perennial,"smooth tall ironweed; smooth tall ironweed; hairy tall ironweed"
"Vitis riparia",Vitaceae,VITRIP,10,native,2,-1,vine,perennial,"river-bank grape; riverbank grape"

"Quadrat 19 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,5,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,2,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,30,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Helianthus decapetalus",Asteraceae,HELDEC,50,native,5,2,forb,perennial,"thin-leaf sunflower; pale sunflower"
"Helianthus strumosus",Asteraceae,HELSTR,30,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Monarda fistulosa",Lamiaceae,MONFIS,10,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Penstemon digitalis",Scrophulariaceae,PENDIG,15,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Polygonatum biflorum var. commutatum; polygonatum canaliculatum",Liliaceae,POLBIF,10,native,3,1,forb,perennial,"king solomons-seal; smooth solomons seal"
"Tradescantia ohiensis",Commelinaceae,TRAOHI,5,native,2,1,forb,perennial,"bluejacket; common spiderwort"

"Quadrat 20 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema dracontium",Araceae,ARIDRA,10,native,7,-1,forb,perennial,"greendragon; green dragon"
"Brachyelytrum erectum",Poaceae,BRAERE,1,native,10,2,grass,perennial,"bearded shorthusk; long-awned wood grass"
"Cardamine concatenata; dentaria laciniata",Brassicaceae,CARCON,3,native,5,1,forb,perennial,"cut-leaf toothwort; toothwort"
"Carex blanda",Cyperaceae,CXBLAN,10,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Cinna arundinacea",Poaceae,CINARU,2,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Cirsium altissimum",Asteraceae,CIRALT,1,native,6,2,forb,biennial,"tall thistle"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,15,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Festuca subverticillata; festuca obtusa",Poaceae,FESOBT,5,native,5,1,grass,perennial,"nodding fescue"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Polygonatum biflorum var. commutatum; polygonatum canaliculatum",Liliaceae,POLBIF,5,native,3,1,forb,perennial,"king solomons-seal; smooth solomons seal"
"Smilax illinoensis",Smilacaceae,SMIILL,3,native,5,2,forb,perennial,"illinois carrion flower"
"Solidago ulmifolia",Asteraceae,SOLULM,15,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"

"Quadrat 21 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema dracontium",Araceae,ARIDRA,3,native,7,-1,forb,perennial,"greendragon; green dragon"
"Arisaema triphyllum",Araceae,ARITRI,8,native,4,-1,forb,perennial,jack-in-the-pulpit
"Brachyelytrum erectum",Poaceae,BRAERE,5,native,10,2,grass,perennial,"bearded shorthusk; long-awned wood grass"
"Cardamine concatenata; dentaria laciniata",Brassicaceae,CARCON,2,native,5,1,forb,perennial,"cut-leaf toothwort; toothwort"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,2,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,15,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,5,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Solidago caesia",Asteraceae,SOLCAE,25,native,7,1,forb,perennial,"wreath goldenrod; blue-stemmed goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,30,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,15,native,8,2,forb,perennial,"shorts aster; shorts aster"
"Trillium recurvatum",Liliaceae,TRIREC,2,native,5,1,forb,perennial,"bloody-butcher; red trillium"
"Zizia aurea",Apiaceae,ZIZAUR,5,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 22 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Aquilegia canadensis",Ranunculaceae,AQUCAN,10,native,6,1,forb,perennial,"red columbine; wild columbine"
"Arisaema triphyllum",Araceae,ARITRI,5,native,4,-1,forb,perennial,jack-in-the-pulpit
"Cardamine concatenata; dentaria laciniata",Brassicaceae,CARCON,1,native,5,1,forb,perennial,"cut-leaf toothwort; toothwort"
"Carex blanda",Cyperaceae,CXBLAN,1,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,2,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,10,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Helianthus strumosus",Asteraceae,HELSTR,15,native,5,2,forb,perennial,"pale-leaf woodland sunflower; pale-leaved sunflower"
"Lithospermum latifolium",Boraginaceae,LITLAT,35,native,9,2,forb,perennial,"american gromwell; broad-leaved puccoon"
"Plantago rugelii",Plantaginaceae,PLARUG,1,native,0,0,forb,annual,"black-seed plantain; red-stalked plantain"
"Sanguinaria canadensis",Papaveraceae,SANCAD,1,native,6,1,forb,perennial,bloodroot
"Smilax lasioneuron; smilax lasioneura",Smilacaceae,SMILAS,3,native,5,2,vine,perennial,"common carrion flower"
"Solidago ulmifolia",Asteraceae,SOLULM,20,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Taraxacum officinale",Asteraceae,TAROFF,3,non-native,0,1,forb,perennial,"common dandelion"
"Trillium recurvatum",Liliaceae,TRIREC,2,native,5,1,forb,perennial,"bloody-butcher; red trillium"

