"Vestal Grove All 1986"
2015-08-02
"Vestal Grove"




"FQA DB Region:","Chicago Region USACE"
"FQA DB Publication Year:",2014
"FQA DB Description:","Herman, B., Sliwinski, R. and S. Whitaker. 2014. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [Version 1.16.14]"

Practitioner:,Stephen
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:",
Private/Public:,Private

"Conservatism-Based Metrics:"
"Total Mean C:",3.2
"Native Mean C:",3.7
"Total FQI:",27.3
"Native FQI:",29.1
"Cover-weighted FQI:",23.1
"Cover-weighted Native FQI:",26
"Adjusted FQI:",34.1
"% C value 0:",21.9
"% C value 1-3:",31.5
"% C value 4-6:",35.6
"% C value 7-10:",11

"Species Richness:"
"Total Species:",73
"Native Species:",62,84.9%
"Non-native Species:",11,15.1%

"Species Wetness:"
"Mean Wetness:",0.5
"Native Mean Wetness:",0.5

"Duration Metrics:"
Annual:,8,11%
Perennial:,60,82.2%
Biennial:,5,6.8%
"Native Annual:",7,9.6%
"Native Perennial:",53,72.6%
"Native Biennial:",2,2.7%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",111,770,152.1,47.4,99.8
"Native shrub",17,284,23.3,17.5,20.4
"Non-native shrub",15,299,20.5,18.4,19.5
"Non-native forb",14,59,19.2,3.6,11.4
"Native grass",9,66,12.3,4.1,8.2
"Native sedge",8,54,11,3.3,7.2
"Non-native vine",7,37,9.6,2.3,6
"Native vine",7,35,9.6,2.2,5.9
"Native tree",5,21,6.8,1.3,4.1

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Alliaria petiolata",Brassicaceae,ALLPET,5,non-native,0,0,forb,biennial,"garlic-mustard; garlic mustard"
"Andropogon gerardii",Poaceae,ANDGER,5,native,5,0,grass,perennial,"big bluestem; big bluestem grass"
"Arisaema triphyllum",Araceae,ARITRI,10,native,4,-1,forb,perennial,jack-in-the-pulpit
"Carex blanda",Cyperaceae,CXBLAN,3,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Carex cephalophora",Cyperaceae,CXCEPH,3,native,3,1,sedge,perennial,"oval-leaf sedge; short-headed bracted sedge"
"Cirsium arvense",Asteraceae,CIRARV,15,non-native,0,1,forb,perennial,"canadian thistle; field thistle"
"Cirsium vulgare",Asteraceae,CIRVUL,1,non-native,0,1,forb,biennial,"bull thistle"
"Cornus racemosa",Cornaceae,CORRAC,30,native,1,0,shrub,perennial,"gray dogwood"
"Fragaria virginiana",Rosaceae,FRAVIR,5,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Geranium maculatum",Geraniaceae,GERMAC,1,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Geum canadense",Rosaceae,GEUCAN,5,native,1,0,forb,perennial,"white avens; wood avens"
"Hedeoma pulegioides",Lamiaceae,HEDPUL,1,native,3,2,forb,annual,"american pennyroyal"
"Monarda fistulosa",Lamiaceae,MONFIS,9,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,8,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,5,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Prunus virginiana",Rosaceae,PRUVIR,20,native,3,1,shrub,perennial,"choke cherry"
"Rhamnus cathartica",Rhamnaceae,RHACAT,1,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,18,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Rubus occidentalis",Rosaceae,RUBOCC,4,native,2,2,shrub,perennial,"black raspberry"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,15,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Sonchus asper",Asteraceae,SONASP,2,non-native,0,1,forb,annual,"spiny-leaf sow-thistle; spiny sow thistle"
"Taraxacum officinale",Asteraceae,TAROFF,1,non-native,0,1,forb,perennial,"common dandelion"
"Thalictrum dasycarpum; thalictrum dasycarpum hypoglaucum",Ranunculaceae,THADAS,2,native,5,-1,forb,perennial,"purple meadow-rue; purple meadow rue; smooth meadow rue"
"Viola sororia",Violaceae,VIOSOR,2,native,3,0,forb,perennial,"hooded blue violet; common blue violet"

"Quadrat 13 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Andropogon gerardii",Poaceae,ANDGER,8,native,5,0,grass,perennial,"big bluestem; big bluestem grass"
"Carex blanda",Cyperaceae,CXBLAN,2,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Cirsium vulgare",Asteraceae,CIRVUL,15,non-native,0,1,forb,biennial,"bull thistle"
"Cornus racemosa",Cornaceae,CORRAC,5,native,1,0,shrub,perennial,"gray dogwood"
"Crataegus mollis",Rosaceae,CRAMOL,3,native,2,0,tree,perennial,"downy hawthorn"
"Daucus carota",Apiaceae,DAUCAR,2,non-native,0,2,forb,biennial,"queen annes lace; queen annes lace"
"Epilobium coloratum",Onagraceae,EPICOL,1,native,3,-2,forb,perennial,"purple-leaf willowherb; cinnamon willow herb"
"Erigeron annuus",Asteraceae,ERIANN,4,native,0,1,forb,biennial,"eastern daisy fleabane; annual fleabane"
"Eryngium yuccifolium",Apiaceae,ERYYUC,1,native,9,0,forb,perennial,"button eryngo; rattlesnake master"
"Hackelia virginiana",Boraginaceae,HACVIR,15,native,0,1,forb,biennial,"beggars-lice; stickseed"
"Helianthus hirsutus",Asteraceae,HELHIR,7,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Hypericum perforatum",Clusiaceae,HYPPER,2,non-native,0,1,forb,perennial,"common st. johns-wort; common st. johns wort"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,1,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Nabalus albus; prenanthes alba",Asteraceae,NABALB,1,native,5,1,forb,perennial,"white rattlesnake-root; lions foot"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,2,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Parthenium integrifolium",Asteraceae,PARINT,2,native,8,2,forb,perennial,"wild quinine"
"Prunus serotina",Rosaceae,PRUSER,1,native,1,1,tree,perennial,"black cherry; wild black cherry"
"Prunus virginiana",Rosaceae,PRUVIR,2,native,3,1,shrub,perennial,"choke cherry"
"Rhamnus cathartica",Rhamnaceae,RHACAT,60,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,40,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,4,native,9,1,forb,perennial,"sweet coneflower; sweet black-eyed susan"
"Senecio hieraciifolius; erechtites hieracifolia",Asteraceae,EREHIE,5,native,2,0,forb,annual,"american burnweed; fireweed"
"Solanum dulcamara",Solanaceae,SOLDUL,1,non-native,0,0,vine,perennial,"climbing nightshade; bittersweet nightshade"
"Solidago altissima",Asteraceae,SOLALT,15,native,1,1,forb,perennial,"tall goldenrod"
"Solidago juncea",Asteraceae,SOLJUN,10,native,5,2,forb,perennial,"early goldenrod"
"Sorghastrum nutans",Poaceae,SORNUT,4,native,5,1,grass,perennial,"yellow indian grass; indian grass"
"Trillium grandiflorum; trillium grandiflorum",Liliaceae,TRIGRA,5,native,8,2,forb,perennial,"large white trillium; large-flowered trillium"
"Vitis riparia",Vitaceae,VITRIP,2,native,2,-1,vine,perennial,"river-bank grape; riverbank grape"

"Quadrat 14 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,5,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cirsium vulgare",Asteraceae,CIRVUL,5,non-native,0,1,forb,biennial,"bull thistle"
"Cornus racemosa",Cornaceae,CORRAC,15,native,1,0,shrub,perennial,"gray dogwood"
"Crataegus mollis",Rosaceae,CRAMOL,1,native,2,0,tree,perennial,"downy hawthorn"
"Frangula alnus; rhamnus frangula",Rhamnaceae,FRAALN,20,non-native,0,-1,shrub,perennial,"glossy false buckthorn; glossy buckthorn"
"Monarda fistulosa",Lamiaceae,MONFIS,2,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,20,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Persicaria punctata; polygonum punctatum",Polygonaceae,PERPUN,1,native,6,-2,forb,annual,"dotted smartweed; smartweed"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,1,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rhamnus cathartica",Rhamnaceae,RHACAT,10,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Senecio hieraciifolius; erechtites hieracifolia",Asteraceae,EREHIE,60,native,2,0,forb,annual,"american burnweed; fireweed"
"Smilax ecirrhata",Smilacaceae,SMIECI,1,native,5,2,forb,perennial,"upright carrion flower"
"Solanum dulcamara",Solanaceae,SOLDUL,5,non-native,0,0,vine,perennial,"climbing nightshade; bittersweet nightshade"
"Taraxacum officinale",Asteraceae,TAROFF,2,non-native,0,1,forb,perennial,"common dandelion"
"Toxicodendron radicans; rhus radicans",Anacardiaceae,RHURAD,1,native,2,0,vine,perennial,"eastern poison-ivy; poison ivy"
"Zizia aurea",Apiaceae,ZIZAUR,1,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 15 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,2,native,4,-1,forb,perennial,jack-in-the-pulpit
"Carex blanda",Cyperaceae,CXBLAN,2,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Epilobium coloratum",Onagraceae,EPICOL,2,native,3,-2,forb,perennial,"purple-leaf willowherb; cinnamon willow herb"
"Geum canadense",Rosaceae,GEUCAN,25,native,1,0,forb,perennial,"white avens; wood avens"
"Hackelia virginiana",Boraginaceae,HACVIR,50,native,0,1,forb,biennial,"beggars-lice; stickseed"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,8,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Persicaria punctata; polygonum punctatum",Polygonaceae,PERPUN,2,native,6,-2,forb,annual,"dotted smartweed; smartweed"
"Pilea pumila",Urticaceae,PILPUM,10,native,5,-1,forb,annual,"canadian clearweed; clearweed"
"Rhamnus cathartica",Rhamnaceae,RHACAT,20,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,6,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Solanum dulcamara",Solanaceae,SOLDUL,2,non-native,0,0,vine,perennial,"climbing nightshade; bittersweet nightshade"
"Trillium recurvatum",Liliaceae,TRIREC,1,native,5,1,forb,perennial,"bloody-butcher; red trillium"
"Zizia aurea",Apiaceae,ZIZAUR,2,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 16 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,5,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Carya ovata",Juglandaceae,CAROVT,15,native,5,1,tree,perennial,"shag-bark hickory; shagbark hickory"
"Rhamnus cathartica",Rhamnaceae,RHACAT,2,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"

