"Vestal Grove All 1991"
2015-08-02
"Vestal Grove"




"FQA DB Region:","Chicago Region USACE"
"FQA DB Publication Year:",2014
"FQA DB Description:","Herman, B., Sliwinski, R. and S. Whitaker. 2014. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [Version 1.16.14]"

Practitioner:,Stephen
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:",
Private/Public:,Private

"Conservatism-Based Metrics:"
"Total Mean C:",3.7
"Native Mean C:",4.2
"Total FQI:",41.9
"Native FQI:",44.4
"Cover-weighted FQI:",44.1
"Cover-weighted Native FQI:",46.6
"Adjusted FQI:",39.3
"% C value 0:",17.2
"% C value 1-3:",24.2
"% C value 4-6:",42.2
"% C value 7-10:",16.4

"Species Richness:"
"Total Species:",128
"Native Species:",112,87.5%
"Non-native Species:",16,12.5%

"Species Wetness:"
"Mean Wetness:",0.2
"Native Mean Wetness:",0.2

"Duration Metrics:"
Annual:,12,9.4%
Perennial:,111,86.7%
Biennial:,5,3.9%
"Native Annual:",11,8.6%
"Native Perennial:",99,77.3%
"Native Biennial:",2,1.6%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",272,1627,212.5,68.1,140.3
"Native grass",28,184,21.9,7.7,14.8
"Native shrub",22,221,17.2,9.3,13.3
"Non-native shrub",14,236,10.9,9.9,10.4
"Non-native forb",14,39,10.9,1.6,6.3
"Native sedge",9,40,7,1.7,4.4
"Native vine",8,21,6.3,0.9,3.6
"Native tree",7,11,5.5,0.5,3
"Non-native grass",3,6,2.3,0.3,1.3
"Native rush",1,2,0.8,0.1,0.5
"Non-native tree",1,2,0.8,0.1,0.5

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Pilea pumila",Urticaceae,PILPUM,1,native,5,-1,forb,annual,"canadian clearweed; clearweed"
"Quercus macrocarpa",Fagaceae,QUEMAC,1,native,5,0,tree,perennial,"burr oak; bur oak"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,1,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rhamnus cathartica",Rhamnaceae,RHACAT,10,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rosa multiflora",Rosaceae,ROSMUL,2,non-native,0,1,shrub,perennial,"rambler rose; multiflora rose"
"Solidago caesia",Asteraceae,SOLCAE,1,native,7,1,forb,perennial,"wreath goldenrod; blue-stemmed goldenrod"
"Symphyotrichum pilosum; aster pilosus",Asteraceae,ASTPIL,5,native,0,1,forb,perennial,"white oldfield american-aster; hairy aster"
"Zizia aurea",Apiaceae,ZIZAUR,2,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 8 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,2,native,4,-1,forb,perennial,jack-in-the-pulpit
"Euthamia graminifolia; solidago graminifolia; solidago graminifolia nuttallii",Asteraceae,EUTGRA,2,native,4,-1,forb,perennial,"flat-top goldentop; common grass-leaved goldenrod; hairy grass-leaved goldenrod"
"Fragaria virginiana",Rosaceae,FRAVIR,1,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Geranium maculatum",Geraniaceae,GERMAC,2,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,1,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,1,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Rhamnus cathartica",Rhamnaceae,RHACAT,90,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus occidentalis",Rosaceae,RUBOCC,5,native,2,2,shrub,perennial,"black raspberry"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,4,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Smilax lasioneuron; smilax lasioneura",Smilacaceae,SMILAS,3,native,5,2,vine,perennial,"common carrion flower"
"Solidago caesia",Asteraceae,SOLCAE,4,native,7,1,forb,perennial,"wreath goldenrod; blue-stemmed goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,8,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum lanceolatum; aster simplex",Asteraceae,ASTSIM,4,native,3,0,forb,perennial,"white panicled american-aster; panicled aster"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,1,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,2,native,8,2,forb,perennial,"shorts aster; shorts aster"

"Quadrat 9 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Carex blanda",Cyperaceae,CXBLAN,1,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Cinna arundinacea",Poaceae,CINARU,1,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,11,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cornus racemosa",Cornaceae,CORRAC,5,native,1,0,shrub,perennial,"gray dogwood"
"Fragaria virginiana",Rosaceae,FRAVIR,2,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Frangula alnus; rhamnus frangula",Rhamnaceae,FRAALN,8,non-native,0,-1,shrub,perennial,"glossy false buckthorn; glossy buckthorn"
"Geranium maculatum",Geraniaceae,GERMAC,2,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Heracleum maximum",Apiaceae,HERMAX,3,native,5,-1,forb,perennial,"american cow-parsnip; cow parsnip"
"Impatiens capensis",Balsaminaceae,IMPCAP,1,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,1,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Pilea pumila",Urticaceae,PILPUM,4,native,5,-1,forb,annual,"canadian clearweed; clearweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,5,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,30,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rhamnus cathartica",Rhamnaceae,RHACAT,10,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rudbeckia triloba",Asteraceae,RUDTRI,1,native,3,1,forb,annual,"brown-eyed-susan; brown-eyed susan"
"Solidago altissima",Asteraceae,SOLALT,3,native,1,1,forb,perennial,"tall goldenrod"
"Solidago caesia",Asteraceae,SOLCAE,3,native,7,1,forb,perennial,"wreath goldenrod; blue-stemmed goldenrod"
"Solidago flexicaulis",Asteraceae,SOLFLE,1,native,7,1,forb,perennial,"zigzag goldenrod; broad-leaved goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,30,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,3,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,6,native,8,2,forb,perennial,"shorts aster; shorts aster"

"Quadrat 10 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Eurybia macrophylla; aster macrophyllus",Asteraceae,ASTMAC,15,native,8,1,forb,perennial,"large-leaf wood-aster; big-leaved aster"
"Fragaria virginiana",Rosaceae,FRAVIR,2,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Geranium maculatum",Geraniaceae,GERMAC,2,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Geum laciniatum var. trichocarpum; geum laciniatum trichocarpum",Rosaceae,GEULACT,10,native,2,-1,forb,perennial,"rough avens"
"Impatiens capensis",Balsaminaceae,IMPCAP,10,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,1,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,2,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Prunus virginiana",Rosaceae,PRUVIR,4,native,3,1,shrub,perennial,"choke cherry"
"Rhamnus cathartica",Rhamnaceae,RHACAT,10,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus occidentalis",Rosaceae,RUBOCC,40,native,2,2,shrub,perennial,"black raspberry"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,2,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Solidago altissima",Asteraceae,SOLALT,15,native,1,1,forb,perennial,"tall goldenrod"
"Solidago flexicaulis",Asteraceae,SOLFLE,10,native,7,1,forb,perennial,"zigzag goldenrod; broad-leaved goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,1,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Thalictrum dasycarpum; thalictrum dasycarpum hypoglaucum",Ranunculaceae,THADAS,3,native,5,-1,forb,perennial,"purple meadow-rue; purple meadow rue; smooth meadow rue"
"Toxicodendron radicans; rhus radicans",Anacardiaceae,RHURAD,1,native,2,0,vine,perennial,"eastern poison-ivy; poison ivy"

"Quadrat 11 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,3,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cornus racemosa",Cornaceae,CORRAC,6,native,1,0,shrub,perennial,"gray dogwood"
"Fragaria virginiana",Rosaceae,FRAVIR,4,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Frangula alnus; rhamnus frangula",Rhamnaceae,FRAALN,6,non-native,0,-1,shrub,perennial,"glossy false buckthorn; glossy buckthorn"
"Geum canadense",Rosaceae,GEUCAN,10,native,1,0,forb,perennial,"white avens; wood avens"
"Helianthus hirsutus",Asteraceae,HELHIR,10,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Impatiens capensis",Balsaminaceae,IMPCAP,30,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,2,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Oxypolis rigidior",Apiaceae,OXYRIG,1,native,7,-2,forb,perennial,"stiff cowbane; cowbane"
"Pilea pumila",Urticaceae,PILPUM,2,native,5,-1,forb,annual,"canadian clearweed; clearweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,2,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Prunus virginiana",Rosaceae,PRUVIR,2,native,3,1,shrub,perennial,"choke cherry"
"Rubus occidentalis",Rosaceae,RUBOCC,15,native,2,2,shrub,perennial,"black raspberry"
"Symphyotrichum lanceolatum; aster simplex",Asteraceae,ASTSIM,2,native,3,0,forb,perennial,"white panicled american-aster; panicled aster"
"Triosteum perfoliatum",Caprifoliaceae,TRIPER,40,native,5,2,forb,perennial,"late horse gentian"
"Viola sororia",Violaceae,VIOSOR,1,native,3,0,forb,perennial,"hooded blue violet; common blue violet"

"Quadrat 12 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Alliaria petiolata",Brassicaceae,ALLPET,1,non-native,0,0,forb,biennial,"garlic-mustard; garlic mustard"
"Carex blanda",Cyperaceae,CXBLAN,1,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Carex cephalophora",Cyperaceae,CXCEPH,5,native,3,1,sedge,perennial,"oval-leaf sedge; short-headed bracted sedge"
"Cirsium arvense",Asteraceae,CIRARV,2,non-native,0,1,forb,perennial,"canadian thistle; field thistle"
"Cornus racemosa",Cornaceae,CORRAC,40,native,1,0,shrub,perennial,"gray dogwood"
"Geranium maculatum",Geraniaceae,GERMAC,2,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Helianthus hirsutus",Asteraceae,HELHIR,8,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Monarda fistulosa",Lamiaceae,MONFIS,3,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Physostegia virginiana",Lamiaceae,PHYVIR,2,native,6,-1,forb,perennial,"obedient-plant; obedient plant"
"Prunus virginiana",Rosaceae,PRUVIR,5,native,3,1,shrub,perennial,"choke cherry"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,8,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Rubus occidentalis",Rosaceae,RUBOCC,5,native,2,2,shrub,perennial,"black raspberry"
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,5,native,9,1,forb,perennial,"sweet coneflower; sweet black-eyed susan"
"Smilax ecirrhata",Smilacaceae,SMIECI,1,native,5,2,forb,perennial,"upright carrion flower"
"Solidago altissima",Asteraceae,SOLALT,15,native,1,1,forb,perennial,"tall goldenrod"
"Symphyotrichum drummondii ; aster sagittifolius drummondii",Asteraceae,ASTSAGD,2,native,2,2,forb,perennial,"drummonds aster; drummonds aster"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,2,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Symphyotrichum pilosum; aster pilosus",Asteraceae,ASTPIL,8,native,0,1,forb,perennial,"white oldfield american-aster; hairy aster"
"Thalictrum dasycarpum; thalictrum dasycarpum hypoglaucum",Ranunculaceae,THADAS,10,native,5,-1,forb,perennial,"purple meadow-rue; purple meadow rue; smooth meadow rue"
"Viola sororia",Violaceae,VIOSOR,1,native,3,0,forb,perennial,"hooded blue violet; common blue violet"

"Quadrat 13 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,4,native,4,-1,forb,perennial,jack-in-the-pulpit
"Cornus racemosa",Cornaceae,CORRAC,10,native,1,0,shrub,perennial,"gray dogwood"
"Fragaria virginiana",Rosaceae,FRAVIR,5,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Helianthus hirsutus",Asteraceae,HELHIR,10,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,2,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Malus toringa; malus sieboldii",Rosaceae,MALSIE,2,non-native,0,2,tree,perennial,"japanese crab apple; japanese crab"
"Nabalus albus; prenanthes alba",Asteraceae,NABALB,2,native,5,1,forb,perennial,"white rattlesnake-root; lions foot"
"Parthenium integrifolium",Asteraceae,PARINT,2,native,8,2,forb,perennial,"wild quinine"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,1,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Rhamnus cathartica",Rhamnaceae,RHACAT,2,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus occidentalis",Rosaceae,RUBOCC,2,native,2,2,shrub,perennial,"black raspberry"
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,20,native,9,1,forb,perennial,"sweet coneflower; sweet black-eyed susan"
"Smilax ecirrhata",Smilacaceae,SMIECI,4,native,5,2,forb,perennial,"upright carrion flower"
"Solidago altissima",Asteraceae,SOLALT,80,native,1,1,forb,perennial,"tall goldenrod"
"Thalictrum dasycarpum; thalictrum dasycarpum hypoglaucum",Ranunculaceae,THADAS,1,native,5,-1,forb,perennial,"purple meadow-rue; purple meadow rue; smooth meadow rue"
"Triosteum perfoliatum",Caprifoliaceae,TRIPER,10,native,5,2,forb,perennial,"late horse gentian"

"Quadrat 14 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Cinna arundinacea",Poaceae,CINARU,5,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Cornus racemosa",Cornaceae,CORRAC,4,native,1,0,shrub,perennial,"gray dogwood"
"Dioscorea villosa",Dioscoreaceae,DIOVIL,1,native,7,0,vine,perennial,"wild yam"
"Elymus virginicus",Poaceae,ELYVIR,2,native,4,-1,grass,perennial,"virginia wild rye"
"Eurybia macrophylla; aster macrophyllus",Asteraceae,ASTMAC,2,native,8,1,forb,perennial,"large-leaf wood-aster; big-leaved aster"
"Festuca subverticillata; festuca obtusa",Poaceae,FESOBT,1,native,5,1,grass,perennial,"nodding fescue"
"Frangula alnus; rhamnus frangula",Rhamnaceae,FRAALN,8,non-native,0,-1,shrub,perennial,"glossy false buckthorn; glossy buckthorn"
"Oxypolis rigidior",Apiaceae,OXYRIG,1,native,7,-2,forb,perennial,"stiff cowbane; cowbane"
"Penstemon digitalis",Scrophulariaceae,PENDIG,8,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Prunus virginiana",Rosaceae,PRUVIR,5,native,3,1,shrub,perennial,"choke cherry"
"Ranunculus recurvatus",Ranunculaceae,RANREC,2,native,5,-1,forb,annual,"blisterwort; hooked buttercup"
"Ratibida pinnata",Asteraceae,RATPIN,1,native,4,2,forb,perennial,"yellow coneflower; yellow coneflower"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,10,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,8,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum drummondii ; aster sagittifolius drummondii",Asteraceae,ASTSAGD,3,native,2,2,forb,perennial,"drummonds aster; drummonds aster"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,10,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,3,native,8,2,forb,perennial,"shorts aster; shorts aster"
"Taraxacum officinale",Asteraceae,TAROFF,2,non-native,0,1,forb,perennial,"common dandelion"
"Thalictrum dasycarpum; thalictrum dasycarpum hypoglaucum",Ranunculaceae,THADAS,5,native,5,-1,forb,perennial,"purple meadow-rue; purple meadow rue; smooth meadow rue"
"Zizia aurea",Apiaceae,ZIZAUR,2,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 15 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,2,native,4,-1,forb,perennial,jack-in-the-pulpit
"Bromus pubescens",Poaceae,BROPUB,2,native,5,1,grass,perennial,"hairy woodland brome; woodland brome"
"Cinna arundinacea",Poaceae,CINARU,15,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Eurybia macrophylla; aster macrophyllus",Asteraceae,ASTMAC,8,native,8,1,forb,perennial,"large-leaf wood-aster; big-leaved aster"
"Eutrochium maculatum; eupatorium maculatum",Asteraceae,EUPMAC,40,native,4,-2,forb,perennial,"spotted trumpetweed; spotted joe pye weed"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,5,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Geum canadense",Rosaceae,GEUCAN,2,native,1,0,forb,perennial,"white avens; wood avens"
"Lobelia siphilitica",Campanulaceae,LOBSIP,8,native,6,-2,forb,perennial,"great blue lobelia"
"Lonicera tatarica",Caprifoliaceae,LONTAT,8,non-native,0,1,shrub,perennial,"twinsisters; tartarian honeysuckle"
"Persicaria maculosa; polygonum persicaria",Polygonaceae,PERMAC,1,non-native,0,-1,forb,annual,"ladys-thumb; ladys thumb"
"Persicaria punctata; polygonum punctatum",Polygonaceae,PERPUN,10,native,6,-2,forb,annual,"dotted smartweed; smartweed"
"Pilea pumila",Urticaceae,PILPUM,1,native,5,-1,forb,annual,"canadian clearweed; clearweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,5,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Solidago altissima",Asteraceae,SOLALT,8,native,1,1,forb,perennial,"tall goldenrod"
"Solidago flexicaulis",Asteraceae,SOLFLE,1,native,7,1,forb,perennial,"zigzag goldenrod; broad-leaved goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,5,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,5,native,8,2,forb,perennial,"shorts aster; shorts aster"
"Zizia aurea",Apiaceae,ZIZAUR,1,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 16 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,4,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Arisaema dracontium",Araceae,ARIDRA,2,native,7,-1,forb,perennial,"greendragon; green dragon"
"Bidens frondosa",Asteraceae,BIDFRO,2,native,1,-1,forb,annual,"devils-pitchfork; common beggars ticks"
"Carex blanda",Cyperaceae,CXBLAN,15,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Carya cordiformis",Juglandaceae,CARCOR,4,native,7,1,tree,perennial,"bitter-nut hickory; bitternut hickory"
"Cirsium arvense",Asteraceae,CIRARV,8,non-native,0,1,forb,perennial,"canadian thistle; field thistle"
"Cirsium vulgare",Asteraceae,CIRVUL,8,non-native,0,1,forb,biennial,"bull thistle"
"Fragaria virginiana",Rosaceae,FRAVIR,1,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Geum canadense",Rosaceae,GEUCAN,1,native,1,0,forb,perennial,"white avens; wood avens"
"Impatiens capensis",Balsaminaceae,IMPCAP,2,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Pilea pumila",Urticaceae,PILPUM,1,native,5,-1,forb,annual,"canadian clearweed; clearweed"
"Rhamnus cathartica",Rhamnaceae,RHACAT,6,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Senecio hieraciifolius; erechtites hieracifolia",Asteraceae,EREHIE,1,native,2,0,forb,annual,"american burnweed; fireweed"
"Symphyotrichum pilosum; aster pilosus",Asteraceae,ASTPIL,1,native,0,1,forb,perennial,"white oldfield american-aster; hairy aster"

"Quadrat 17 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,5,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Allium cernuum",Liliaceae,ALLCER,4,native,7,1,forb,perennial,"nodding onion; nodding wild onion"
"Bromus pubescens",Poaceae,BROPUB,1,native,5,1,grass,perennial,"hairy woodland brome; woodland brome"
"Carex blanda",Cyperaceae,CXBLAN,10,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Cirsium arvense",Asteraceae,CIRARV,1,non-native,0,1,forb,perennial,"canadian thistle; field thistle"
"Cirsium discolor",Asteraceae,CIRDIS,30,native,2,1,forb,biennial,"field thistle; pasture thistle"
"Elymus canadensis",Poaceae,ELYCAN,2,native,4,1,grass,perennial,"nodding wild rye; canada wild rye"
"Elymus virginicus",Poaceae,ELYVIR,2,native,4,-1,grass,perennial,"virginia wild rye"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,10,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Geum canadense",Rosaceae,GEUCAN,2,native,1,0,forb,perennial,"white avens; wood avens"
"Helianthus grosseserratus",Asteraceae,HELGRO,3,native,2,-1,forb,perennial,"saw-tooth sunflower; sawtooth sunflower"
"Hypericum perforatum",Clusiaceae,HYPPER,6,non-native,0,1,forb,perennial,"common st. johns-wort; common st. johns wort"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,1,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Monarda fistulosa",Lamiaceae,MONFIS,40,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Parthenium integrifolium",Asteraceae,PARINT,4,native,8,2,forb,perennial,"wild quinine"
"Penstemon digitalis",Scrophulariaceae,PENDIG,8,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Ratibida pinnata",Asteraceae,RATPIN,3,native,4,2,forb,perennial,"yellow coneflower; yellow coneflower"
"Rhamnus cathartica",Rhamnaceae,RHACAT,4,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,6,native,9,1,forb,perennial,"sweet coneflower; sweet black-eyed susan"
"Silphium integrifolium; silphium integrifolium deamii",Asteraceae,SILINT,3,native,5,2,forb,perennial,"entire-leaf rosinweed; rosin weed"
"Smilax ecirrhata",Smilacaceae,SMIECI,2,native,5,2,forb,perennial,"upright carrion flower"
"Solidago altissima",Asteraceae,SOLALT,8,native,1,1,forb,perennial,"tall goldenrod"
"Solidago caesia",Asteraceae,SOLCAE,5,native,7,1,forb,perennial,"wreath goldenrod; blue-stemmed goldenrod"
"Solidago juncea",Asteraceae,SOLJUN,3,native,5,2,forb,perennial,"early goldenrod"
"Solidago nemoralis",Asteraceae,SOLNEM,5,native,4,2,forb,perennial,"gray goldenrod; old-field goldenrod"
"Solidago rigida",Asteraceae,SOLRIG,2,native,4,1,forb,perennial,"hard-leaf flat-top-goldenrod; stiff goldenrod"
"Symphyotrichum drummondii ; aster sagittifolius drummondii",Asteraceae,ASTSAGD,3,native,2,2,forb,perennial,"drummonds aster; drummonds aster"
"Trillium recurvatum",Liliaceae,TRIREC,1,native,5,1,forb,perennial,"bloody-butcher; red trillium"
"Vernonia fasciculata",Asteraceae,VERFAS,5,native,5,-1,forb,perennial,"prairie ironweed; common ironweed"
"Viola sororia",Violaceae,VIOSOR,1,native,3,0,forb,perennial,"hooded blue violet; common blue violet"
"Vitis riparia",Vitaceae,VITRIP,4,native,2,-1,vine,perennial,"river-bank grape; riverbank grape"
"Zizia aurea",Apiaceae,ZIZAUR,5,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 18 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
