"Vestal Grove All 1985"
2015-08-02
"Vestal Grove"




"FQA DB Region:","Chicago Region USACE"
"FQA DB Publication Year:",2014
"FQA DB Description:","Herman, B., Sliwinski, R. and S. Whitaker. 2014. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [Version 1.16.14]"

Practitioner:,Stephen
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:",
Private/Public:,Private

"Conservatism-Based Metrics:"
"Total Mean C:",2.9
"Native Mean C:",3.4
"Total FQI:",23.9
"Native FQI:",25.9
"Cover-weighted FQI:",28
"Cover-weighted Native FQI:",29.7
"Adjusted FQI:",31.4
"% C value 0:",20.6
"% C value 1-3:",39.7
"% C value 4-6:",32.4
"% C value 7-10:",7.4

"Species Richness:"
"Total Species:",68
"Native Species:",58,85.3%
"Non-native Species:",10,14.7%

"Species Wetness:"
"Mean Wetness:",0.4
"Native Mean Wetness:",0.3

"Duration Metrics:"
Annual:,3,4.4%
Perennial:,60,88.2%
Biennial:,5,7.4%
"Native Annual:",2,2.9%
"Native Perennial:",53,77.9%
"Native Biennial:",3,4.4%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",116,1022,170.6,44.9,107.8
"Native shrub",30,357,44.1,15.7,29.9
"Non-native shrub",25,436,36.8,19.2,28
"Native vine",26,154,38.2,6.8,22.5
"Native tree",13,108,19.1,4.7,11.9
"Non-native forb",13,75,19.1,3.3,11.2
"Non-native vine",10,71,14.7,3.1,8.9
"Native sedge",6,33,8.8,1.4,5.1
"Non-native grass",3,15,4.4,0.7,2.6
"Native grass",1,5,1.5,0.2,0.9

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Geranium maculatum",Geraniaceae,GERMAC,5,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Geum canadense",Rosaceae,GEUCAN,5,native,1,0,forb,perennial,"white avens; wood avens"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,5,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Nabalus albus; prenanthes alba",Asteraceae,NABALB,5,native,5,1,forb,perennial,"white rattlesnake-root; lions foot"
"Prunus serotina",Rosaceae,PRUSER,5,native,1,1,tree,perennial,"black cherry; wild black cherry"
"Rhamnus cathartica",Rhamnaceae,RHACAT,20,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus occidentalis",Rosaceae,RUBOCC,15,native,2,2,shrub,perennial,"black raspberry"
"Smilax ecirrhata",Smilacaceae,SMIECI,5,native,5,2,forb,perennial,"upright carrion flower"

"Quadrat 13 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,5,native,4,-1,forb,perennial,jack-in-the-pulpit
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,30,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cirsium vulgare",Asteraceae,CIRVUL,5,non-native,0,1,forb,biennial,"bull thistle"
"Cornus racemosa",Cornaceae,CORRAC,5,native,1,0,shrub,perennial,"gray dogwood"
"Geranium maculatum",Geraniaceae,GERMAC,5,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,15,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Prunus virginiana",Rosaceae,PRUVIR,30,native,3,1,shrub,perennial,"choke cherry"
"Rhamnus cathartica",Rhamnaceae,RHACAT,30,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus idaeus ssp. strigosus; rubus idaeus strigosus",Rosaceae,RUBIDAS,5,native,3,1,shrub,perennial,"common red raspberry; red raspberry"
"Taraxacum officinale",Asteraceae,TAROFF,5,non-native,0,1,forb,perennial,"common dandelion"
"Vitis riparia",Vitaceae,VITRIP,5,native,2,-1,vine,perennial,"river-bank grape; riverbank grape"

"Quadrat 14 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arctium minus",Asteraceae,ARCMIN,5,non-native,0,1,forb,biennial,"lesser burrdock; common burdock"
"Arisaema triphyllum",Araceae,ARITRI,5,native,4,-1,forb,perennial,jack-in-the-pulpit
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,15,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cornus racemosa",Cornaceae,CORRAC,20,native,1,0,shrub,perennial,"gray dogwood"
"Geum canadense",Rosaceae,GEUCAN,30,native,1,0,forb,perennial,"white avens; wood avens"
"Lonicera tatarica",Caprifoliaceae,LONTAT,15,non-native,0,1,shrub,perennial,"twinsisters; tartarian honeysuckle"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,5,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Prunus serotina",Rosaceae,PRUSER,5,native,1,1,tree,perennial,"black cherry; wild black cherry"
"Rhamnus cathartica",Rhamnaceae,RHACAT,25,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Smilax ecirrhata",Smilacaceae,SMIECI,5,native,5,2,forb,perennial,"upright carrion flower"
"Taraxacum officinale",Asteraceae,TAROFF,5,non-native,0,1,forb,perennial,"common dandelion"
"Vitis riparia",Vitaceae,VITRIP,5,native,2,-1,vine,perennial,"river-bank grape; riverbank grape"

"Quadrat 15 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arctium minus",Asteraceae,ARCMIN,5,non-native,0,1,forb,biennial,"lesser burrdock; common burdock"
"Arisaema triphyllum",Araceae,ARITRI,5,native,4,-1,forb,perennial,jack-in-the-pulpit
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,15,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cornus racemosa",Cornaceae,CORRAC,3,native,1,0,shrub,perennial,"gray dogwood"
"Geum canadense",Rosaceae,GEUCAN,30,native,1,0,forb,perennial,"white avens; wood avens"
"Lonicera tatarica",Caprifoliaceae,LONTAT,15,non-native,0,1,shrub,perennial,"twinsisters; tartarian honeysuckle"
"Rhamnus cathartica",Rhamnaceae,RHACAT,15,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Toxicodendron radicans; rhus radicans",Anacardiaceae,RHURAD,3,native,2,0,vine,perennial,"eastern poison-ivy; poison ivy"
"Vitis riparia",Vitaceae,VITRIP,5,native,2,-1,vine,perennial,"river-bank grape; riverbank grape"

"Quadrat 16 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,5,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Cirsium vulgare",Asteraceae,CIRVUL,5,non-native,0,1,forb,biennial,"bull thistle"
"Crataegus mollis",Rosaceae,CRAMOL,5,native,2,0,tree,perennial,"downy hawthorn"
"Rhamnus cathartica",Rhamnaceae,RHACAT,10,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Solanum dulcamara",Solanaceae,SOLDUL,5,non-native,0,0,vine,perennial,"climbing nightshade; bittersweet nightshade"

"Quadrat 17 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,5,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Allium cernuum",Liliaceae,ALLCER,5,native,7,1,forb,perennial,"nodding onion; nodding wild onion"
"Aquilegia canadensis",Ranunculaceae,AQUCAN,5,native,6,1,forb,perennial,"red columbine; wild columbine"
"Carex blanda",Cyperaceae,CXBLAN,5,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Cirsium vulgare",Asteraceae,CIRVUL,5,non-native,0,1,forb,biennial,"bull thistle"
"Cornus racemosa",Cornaceae,CORRAC,30,native,1,0,shrub,perennial,"gray dogwood"
"Fragaria virginiana",Rosaceae,FRAVIR,5,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Geranium maculatum",Geraniaceae,GERMAC,5,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Geum canadense",Rosaceae,GEUCAN,5,native,1,0,forb,perennial,"white avens; wood avens"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,5,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Parthenocissus inserta ; parthenocissus inserta",Vitaceae,PARINS,5,native,1,1,vine,perennial,"thicket-creeper; thicket creeper"
"Poa pratensis",Poaceae,POAPRA,5,non-native,0,0,grass,perennial,"kentucky blue grass"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,5,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Rhamnus cathartica",Rhamnaceae,RHACAT,30,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Smilax lasioneuron; smilax lasioneura",Smilacaceae,SMILAS,5,native,5,2,vine,perennial,"common carrion flower"
"Ulmus americana",Ulmaceae,ULMAME,5,native,3,-1,tree,perennial,"american elm"

"Quadrat 18 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium cernuum",Liliaceae,ALLCER,15,native,7,1,forb,perennial,"nodding onion; nodding wild onion"
"Carex rosea",Cyperaceae,CXROSE,10,native,4,2,sedge,perennial,"rosy sedge; curly-styled wood sedge"
"Cornus racemosa",Cornaceae,CORRAC,20,native,1,0,shrub,perennial,"gray dogwood"
"Euthamia graminifolia; solidago graminifolia; solidago graminifolia nuttallii",Asteraceae,EUTGRA,10,native,4,-1,forb,perennial,"flat-top goldentop; common grass-leaved goldenrod; hairy grass-leaved goldenrod"
"Fragaria virginiana",Rosaceae,FRAVIR,5,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Geum canadense",Rosaceae,GEUCAN,10,native,1,0,forb,perennial,"white avens; wood avens"
"Geum laciniatum var. trichocarpum; geum laciniatum trichocarpum",Rosaceae,GEULACT,15,native,2,-1,forb,perennial,"rough avens"
"Impatiens capensis",Balsaminaceae,IMPCAP,5,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Lycopus americanus",Lamiaceae,LYCAME,15,native,5,-2,forb,perennial,"cut-leaf water-horehound; common water horehound"
"Packera paupercula; senecio pauperculus",Asteraceae,PACPAU,30,native,6,0,forb,perennial,"balsam groundsel; balsam ragwort"
"Pycnanthemum virginianum",Lamiaceae,PYCVIR,5,native,5,-1,forb,perennial,"virginia mountain-mint; common mountain mint"
"Ranunculus recurvatus",Ranunculaceae,RANREC,5,native,5,-1,forb,annual,"blisterwort; hooked buttercup"
"Rhamnus cathartica",Rhamnaceae,RHACAT,5,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rosa blanda",Rosaceae,ROSBLA,5,native,5,1,shrub,perennial,"smooth rose; early wild rose"
"Rosa palustris",Rosaceae,ROSPAL,15,native,7,-2,shrub,perennial,"swamp rose"
"Rubus idaeus ssp. strigosus; rubus idaeus strigosus",Rosaceae,RUBIDAS,15,native,3,1,shrub,perennial,"common red raspberry; red raspberry"
"Smilax ecirrhata",Smilacaceae,SMIECI,5,native,5,2,forb,perennial,"upright carrion flower"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Stachys tenuifolia; stachys tenuifolia hispida",Lamiaceae,STATEN,5,native,5,-2,forb,perennial,"smooth hedge-nettle; smooth hedge nettle; marsh hedge nettle"
"Symphyotrichum puniceum; aster puniceus; aster puniceus firmus",Asteraceae,ASTPUN,30,native,7,-2,forb,perennial,"purple-stem american-aster; bristly aster; shining aster"
"Tradescantia ohiensis",Commelinaceae,TRAOHI,5,native,2,1,forb,perennial,"bluejacket; common spiderwort"

"Quadrat 19 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium cernuum",Liliaceae,ALLCER,15,native,7,1,forb,perennial,"nodding onion; nodding wild onion"
"Cirsium vulgare",Asteraceae,CIRVUL,5,non-native,0,1,forb,biennial,"bull thistle"
"Cornus racemosa",Cornaceae,CORRAC,30,native,1,0,shrub,perennial,"gray dogwood"
"Oenothera biennis",Onagraceae,OENBIE,3,native,0,1,forb,biennial,"kings-cureall; common evening primrose"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,5,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Rhamnus cathartica",Rhamnaceae,RHACAT,40,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rhus glabra",Anacardiaceae,RHUGLA,3,native,1,2,shrub,perennial,"smooth sumac"
"Solanum dulcamara",Solanaceae,SOLDUL,8,non-native,0,0,vine,perennial,"climbing nightshade; bittersweet nightshade"
"Vitis riparia",Vitaceae,VITRIP,3,native,2,-1,vine,perennial,"river-bank grape; riverbank grape"

"Quadrat 20 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium cernuum",Liliaceae,ALLCER,15,native,7,1,forb,perennial,"nodding onion; nodding wild onion"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,30,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cirsium discolor",Asteraceae,CIRDIS,5,native,2,1,forb,biennial,"field thistle; pasture thistle"
"Geum canadense",Rosaceae,GEUCAN,5,native,1,0,forb,perennial,"white avens; wood avens"
"Populus tremuloides",Salicaceae,POPTRE,3,native,4,0,tree,perennial,"quaking aspen"
"Prunus serotina",Rosaceae,PRUSER,5,native,1,1,tree,perennial,"black cherry; wild black cherry"
"Rhamnus cathartica",Rhamnaceae,RHACAT,15,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Solanum dulcamara",Solanaceae,SOLDUL,3,non-native,0,0,vine,perennial,"climbing nightshade; bittersweet nightshade"
"Symphyotrichum drummondii ; aster sagittifolius drummondii",Asteraceae,ASTSAGD,3,native,2,2,forb,perennial,"drummonds aster; drummonds aster"
"Vitis riparia",Vitaceae,VITRIP,5,native,2,-1,vine,perennial,"river-bank grape; riverbank grape"

"Quadrat 21 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium cernuum",Liliaceae,ALLCER,5,native,7,1,forb,perennial,"nodding onion; nodding wild onion"
"Carex blanda",Cyperaceae,CXBLAN,3,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,15,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Geum canadense",Rosaceae,GEUCAN,3,native,1,0,forb,perennial,"white avens; wood avens"
"Lonicera tatarica",Caprifoliaceae,LONTAT,5,non-native,0,1,shrub,perennial,"twinsisters; tartarian honeysuckle"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,5,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Rhamnus cathartica",Rhamnaceae,RHACAT,8,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus occidentalis",Rosaceae,RUBOCC,3,native,2,2,shrub,perennial,"black raspberry"
"Solanum dulcamara",Solanaceae,SOLDUL,5,non-native,0,0,vine,perennial,"climbing nightshade; bittersweet nightshade"
"Vitis riparia",Vitaceae,VITRIP,5,native,2,-1,vine,perennial,"river-bank grape; riverbank grape"

"Quadrat 22 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,5,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Arisaema triphyllum",Araceae,ARITRI,5,native,4,-1,forb,perennial,jack-in-the-pulpit
"Cornus racemosa",Cornaceae,CORRAC,5,native,1,0,shrub,perennial,"gray dogwood"
"Geum canadense",Rosaceae,GEUCAN,3,native,1,0,forb,perennial,"white avens; wood avens"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,5,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,5,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Parthenocissus inserta ; parthenocissus inserta",Vitaceae,PARINS,5,native,1,1,vine,perennial,"thicket-creeper; thicket creeper"
"Prunus serotina",Rosaceae,PRUSER,5,native,1,1,tree,perennial,"black cherry; wild black cherry"
"Rhamnus cathartica",Rhamnaceae,RHACAT,8,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Ribes americanum",Grossulariaceae,RIBAME,5,native,7,-1,shrub,perennial,"wild black currant"
"Rubus occidentalis",Rosaceae,RUBOCC,8,native,2,2,shrub,perennial,"black raspberry"
"Solanum dulcamara",Solanaceae,SOLDUL,15,non-native,0,0,vine,perennial,"climbing nightshade; bittersweet nightshade"
"Toxicodendron radicans; rhus radicans",Anacardiaceae,RHURAD,5,native,2,0,vine,perennial,"eastern poison-ivy; poison ivy"
"Vitis riparia",Vitaceae,VITRIP,3,native,2,-1,vine,perennial,"river-bank grape; riverbank grape"

"Quadrat 23 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,5,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Arisaema triphyllum",Araceae,ARITRI,30,native,4,-1,forb,perennial,jack-in-the-pulpit
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,5,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Geum canadense",Rosaceae,GEUCAN,5,native,1,0,forb,perennial,"white avens; wood avens"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,5,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Prunus virginiana",Rosaceae,PRUVIR,5,native,3,1,shrub,perennial,"choke cherry"
"Rhamnus cathartica",Rhamnaceae,RHACAT,5,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus occidentalis",Rosaceae,RUBOCC,20,native,2,2,shrub,perennial,"black raspberry"
"Smilax lasioneuron; smilax lasioneura",Smilacaceae,SMILAS,5,native,5,2,vine,perennial,"common carrion flower"
"Solanum dulcamara",Solanaceae,SOLDUL,5,non-native,0,0,vine,perennial,"climbing nightshade; bittersweet nightshade"
"Taraxacum officinale",Asteraceae,TAROFF,5,non-native,0,1,forb,perennial,"common dandelion"
"Toxicodendron radicans; rhus radicans",Anacardiaceae,RHURAD,5,native,2,0,vine,perennial,"eastern poison-ivy; poison ivy"
"Vitis riparia",Vitaceae,VITRIP,15,native,2,-1,vine,perennial,"river-bank grape; riverbank grape"

