"Vestal Grove All 2005"
2015-08-02
"Vestal Grove"




"FQA DB Region:","Chicago Region USACE"
"FQA DB Publication Year:",2014
"FQA DB Description:","Herman, B., Sliwinski, R. and S. Whitaker. 2014. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [Version 1.16.14]"

Practitioner:,Stephen
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:",
Private/Public:,Private

"Conservatism-Based Metrics:"
"Total Mean C:",4.3
"Native Mean C:",4.6
"Total FQI:",46.7
"Native FQI:",48
"Cover-weighted FQI:",46.7
"Cover-weighted Native FQI:",48
"Adjusted FQI:",44.2
"% C value 0:",11
"% C value 1-3:",24.6
"% C value 4-6:",40.7
"% C value 7-10:",23.7

"Species Richness:"
"Total Species:",118
"Native Species:",109,92.4%
"Non-native Species:",9,7.6%

"Species Wetness:"
"Mean Wetness:",0.4
"Native Mean Wetness:",0.3

"Duration Metrics:"
Annual:,8,6.8%
Perennial:,106,89.8%
Biennial:,4,3.4%
"Native Annual:",8,6.8%
"Native Perennial:",99,83.9%
"Native Biennial:",2,1.7%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",265,2177,224.6,73.8,149.2
"Native grass",26,274,22,9.3,15.7
"Native sedge",17,203,14.4,6.9,10.7
"Native vine",16,73,13.6,2.5,8.1
"Native shrub",13,54,11,1.8,6.4
"Non-native shrub",10,92,8.5,3.1,5.8
"Non-native forb",11,50,9.3,1.7,5.5
"Native tree",3,8,2.5,0.3,1.4
"Non-native tree",1,8,0.8,0.3,0.6
"Non-native grass",1,8,0.8,0.3,0.6
"Native rush",1,2,0.8,0.1,0.5

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium burdickii ; allium tricoccum burdickii",Liliaceae,ALLBUR,1,native,6,2,forb,perennial,"burdicks leek"
"Arisaema triphyllum",Araceae,ARITRI,2,native,4,-1,forb,perennial,jack-in-the-pulpit
"Carex blanda",Cyperaceae,CXBLAN,8,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Cinna arundinacea",Poaceae,CINARU,1,native,5,-1,grass,perennial,"sweet wood-reed; common wood reed"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,3,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Fragaria virginiana",Rosaceae,FRAVIR,2,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Fraxinus pennsylvanica; fraxinus pennsylvanica subintegerrima",Oleaceae,FRAPEN,1,native,1,-1,tree,perennial,"green ash"
"Geranium maculatum",Geraniaceae,GERMAC,4,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Geum canadense",Rosaceae,GEUCAN,5,native,1,0,forb,perennial,"white avens; wood avens"
"Hackelia virginiana",Boraginaceae,HACVIR,2,native,0,1,forb,biennial,"beggars-lice; stickseed"
"Helianthus hirsutus",Asteraceae,HELHIR,8,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Impatiens capensis",Balsaminaceae,IMPCAP,2,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,1,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,25,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,5,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Rhamnus cathartica",Rhamnaceae,RHACAT,2,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,5,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Senecio hieraciifolius; erechtites hieracifolia",Asteraceae,EREHIE,1,native,2,0,forb,annual,"american burnweed; fireweed"
"Smilax ecirrhata",Smilacaceae,SMIECI,2,native,5,2,forb,perennial,"upright carrion flower"
"Solidago ulmifolia",Asteraceae,SOLULM,40,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Thalictrum dioicum",Ranunculaceae,THADIO,1,native,7,1,forb,perennial,"early meadow-rue; early meadow rue"
"Zizia aurea",Apiaceae,ZIZAUR,4,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 9 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Alliaria petiolata",Brassicaceae,ALLPET,3,non-native,0,0,forb,biennial,"garlic-mustard; garlic mustard"
"Allium canadense",Liliaceae,ALLCAN,10,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,2,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Arisaema dracontium",Araceae,ARIDRA,2,native,7,-1,forb,perennial,"greendragon; green dragon"
"Arisaema triphyllum",Araceae,ARITRI,3,native,4,-1,forb,perennial,jack-in-the-pulpit
"Carex grayi",Cyperaceae,CXGRAY,5,native,7,-1,sedge,perennial,"grays sedge; common bur sedge"
"Chenopodium simplex; chenopodium hybridum gigantospermum",Chenopodiaceae,CHEHYB,1,native,3,2,forb,annual,"maple-leaf goosefoot; maple-leaved goosefoot"
"Geranium maculatum",Geraniaceae,GERMAC,2,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Leersia virginica",Poaceae,LEEVIR,5,native,7,-1,grass,perennial,"white grass"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,1,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,10,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,1,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,5,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rhamnus cathartica",Rhamnaceae,RHACAT,2,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Ribes americanum",Grossulariaceae,RIBAME,1,native,7,-1,shrub,perennial,"wild black currant"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,5,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Smilax ecirrhata",Smilacaceae,SMIECI,1,native,5,2,forb,perennial,"upright carrion flower"
"Solidago caesia",Asteraceae,SOLCAE,2,native,7,1,forb,perennial,"wreath goldenrod; blue-stemmed goldenrod"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,2,native,8,2,forb,perennial,"shorts aster; shorts aster"
"Viola pubescens",Violaceae,VIOPUB,2,native,5,1,forb,perennial,"downy yellow violet; yellow violet"

"Quadrat 10 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,1,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Arisaema triphyllum",Araceae,ARITRI,2,native,4,-1,forb,perennial,jack-in-the-pulpit
"Bidens frondosa",Asteraceae,BIDFRO,3,native,1,-1,forb,annual,"devils-pitchfork; common beggars ticks"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,5,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Geranium maculatum",Geraniaceae,GERMAC,4,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Geum canadense",Rosaceae,GEUCAN,15,native,1,0,forb,perennial,"white avens; wood avens"
"Helianthus maximilianii",Asteraceae,HELMAX,2,non-native,0,2,forb,perennial,"maximilians sunflower; maximilian sunflower"
"Impatiens capensis",Balsaminaceae,IMPCAP,2,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,1,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Parthenocissus quinquefolia",Vitaceae,PARQUI,1,native,2,1,vine,perennial,"virginia-creeper; virginia creeper"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,30,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Prunus virginiana",Rosaceae,PRUVIR,2,native,3,1,shrub,perennial,"choke cherry"
"Rhamnus cathartica",Rhamnaceae,RHACAT,1,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Solidago flexicaulis",Asteraceae,SOLFLE,8,native,7,1,forb,perennial,"zigzag goldenrod; broad-leaved goldenrod"

"Quadrat 11 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,5,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cirsium arvense",Asteraceae,CIRARV,1,non-native,0,1,forb,perennial,"canadian thistle; field thistle"
"Elymus hystrix; hystrix patula",Poaceae,ELYHYS,2,native,5,1,grass,perennial,"eastern bottle-brush grass; bottlebrush grass"
"Geranium maculatum",Geraniaceae,GERMAC,2,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Geum canadense",Rosaceae,GEUCAN,2,native,1,0,forb,perennial,"white avens; wood avens"
"Hackelia virginiana",Boraginaceae,HACVIR,1,native,0,1,forb,biennial,"beggars-lice; stickseed"
"Leersia virginica",Poaceae,LEEVIR,10,native,7,-1,grass,perennial,"white grass"
"Nabalus albus; prenanthes alba",Asteraceae,NABALB,2,native,5,1,forb,perennial,"white rattlesnake-root; lions foot"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,18,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,1,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Rhamnus cathartica",Rhamnaceae,RHACAT,8,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Solidago altissima",Asteraceae,SOLALT,10,native,1,1,forb,perennial,"tall goldenrod"
"Viola sororia",Violaceae,VIOSOR,1,native,3,0,forb,perennial,"hooded blue violet; common blue violet"
"Zizia aurea",Apiaceae,ZIZAUR,5,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 12 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium cernuum",Liliaceae,ALLCER,12,native,7,1,forb,perennial,"nodding onion; nodding wild onion"
"Andropogon gerardii",Poaceae,ANDGER,20,native,5,0,grass,perennial,"big bluestem; big bluestem grass"
"Arisaema triphyllum",Araceae,ARITRI,4,native,4,-1,forb,perennial,jack-in-the-pulpit
"Bromus ciliatus",Poaceae,BROCIL,3,native,10,-1,grass,perennial,"fringed brome"
"Carex cephalophora",Cyperaceae,CXCEPH,5,native,3,1,sedge,perennial,"oval-leaf sedge; short-headed bracted sedge"
"Carex normalis",Cyperaceae,CXNORM,5,native,5,-1,sedge,perennial,"greater straw sedge; spreading oval sedge"
"Carex pensylvanica",Cyperaceae,CXPENS,90,native,5,2,sedge,perennial,"pennsylvania sedge; common oak sedge"
"Cirsium altissimum",Asteraceae,CIRALT,8,native,6,2,forb,biennial,"tall thistle"
"Elymus hystrix; hystrix patula",Poaceae,ELYHYS,20,native,5,1,grass,perennial,"eastern bottle-brush grass; bottlebrush grass"
"Fragaria virginiana",Rosaceae,FRAVIR,3,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Geranium maculatum",Geraniaceae,GERMAC,10,native,4,1,forb,perennial,"spotted cranes-bill; wild geranium"
"Geum canadense",Rosaceae,GEUCAN,3,native,1,0,forb,perennial,"white avens; wood avens"
"Helianthus hirsutus",Asteraceae,HELHIR,40,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Monarda fistulosa",Lamiaceae,MONFIS,25,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Nabalus albus; prenanthes alba",Asteraceae,NABALB,1,native,5,1,forb,perennial,"white rattlesnake-root; lions foot"
"Penstemon digitalis",Scrophulariaceae,PENDIG,3,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Rhamnus cathartica",Rhamnaceae,RHACAT,8,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,2,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,10,native,9,1,forb,perennial,"sweet coneflower; sweet black-eyed susan"
"Smilax lasioneuron; smilax lasioneura",Smilacaceae,SMILAS,2,native,5,2,vine,perennial,"common carrion flower"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Symphyotrichum drummondii ; aster sagittifolius drummondii",Asteraceae,ASTSAGD,4,native,2,2,forb,perennial,"drummonds aster; drummonds aster"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,8,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Thalictrum dioicum",Ranunculaceae,THADIO,10,native,7,1,forb,perennial,"early meadow-rue; early meadow rue"

"Quadrat 13 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,5,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Allium cernuum",Liliaceae,ALLCER,10,native,7,1,forb,perennial,"nodding onion; nodding wild onion"
"Arisaema triphyllum",Araceae,ARITRI,2,native,4,-1,forb,perennial,jack-in-the-pulpit
"Carex pensylvanica",Cyperaceae,CXPENS,5,native,5,2,sedge,perennial,"pennsylvania sedge; common oak sedge"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,1,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cirsium altissimum",Asteraceae,CIRALT,10,native,6,2,forb,biennial,"tall thistle"
"Cornus racemosa",Cornaceae,CORRAC,2,native,1,0,shrub,perennial,"gray dogwood"
"Elymus virginicus",Poaceae,ELYVIR,2,native,4,-1,grass,perennial,"virginia wild rye"
"Eryngium yuccifolium",Apiaceae,ERYYUC,2,native,9,0,forb,perennial,"button eryngo; rattlesnake master"
"Eupatorium perfoliatum",Asteraceae,EUPPER,5,native,4,-2,forb,perennial,"common boneset"
"Fragaria virginiana",Rosaceae,FRAVIR,2,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Helianthus hirsutus",Asteraceae,HELHIR,10,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Leersia virginica",Poaceae,LEEVIR,2,native,7,-1,grass,perennial,"white grass"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,1,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Malus toringa; malus sieboldii",Rosaceae,MALSIE,8,non-native,0,2,tree,perennial,"japanese crab apple; japanese crab"
"Nabalus albus; prenanthes alba",Asteraceae,NABALB,1,native,5,1,forb,perennial,"white rattlesnake-root; lions foot"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,2,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Parthenium integrifolium",Asteraceae,PARINT,8,native,8,2,forb,perennial,"wild quinine"
"Penstemon digitalis",Scrophulariaceae,PENDIG,5,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,10,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,30,native,9,1,forb,perennial,"sweet coneflower; sweet black-eyed susan"
"Senecio hieraciifolius; erechtites hieracifolia",Asteraceae,EREHIE,1,native,2,0,forb,annual,"american burnweed; fireweed"
"Smilax ecirrhata",Smilacaceae,SMIECI,5,native,5,2,forb,perennial,"upright carrion flower"
"Smilax lasioneuron; smilax lasioneura",Smilacaceae,SMILAS,3,native,5,2,vine,perennial,"common carrion flower"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,8,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Thalictrum dioicum",Ranunculaceae,THADIO,5,native,7,1,forb,perennial,"early meadow-rue; early meadow rue"
"Trillium grandiflorum; trillium grandiflorum",Liliaceae,TRIGRA,1,native,8,2,forb,perennial,"large white trillium; large-flowered trillium"
"Zizia aurea",Apiaceae,ZIZAUR,2,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 14 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,2,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Dioscorea villosa",Dioscoreaceae,DIOVIL,15,native,7,0,vine,perennial,"wild yam"
"Hackelia virginiana",Boraginaceae,HACVIR,2,native,0,1,forb,biennial,"beggars-lice; stickseed"
"Impatiens capensis",Balsaminaceae,IMPCAP,2,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Leersia virginica",Poaceae,LEEVIR,15,native,7,-1,grass,perennial,"white grass"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,1,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Oxypolis rigidior",Apiaceae,OXYRIG,5,native,7,-2,forb,perennial,"stiff cowbane; cowbane"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,5,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,2,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Ranunculus recurvatus",Ranunculaceae,RANREC,5,native,5,-1,forb,annual,"blisterwort; hooked buttercup"
"Rhamnus cathartica",Rhamnaceae,RHACAT,8,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus occidentalis",Rosaceae,RUBOCC,2,native,2,2,shrub,perennial,"black raspberry"
"Smilax ecirrhata",Smilacaceae,SMIECI,5,native,5,2,forb,perennial,"upright carrion flower"
"Solidago altissima",Asteraceae,SOLALT,20,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,10,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Thalictrum dioicum",Ranunculaceae,THADIO,2,native,7,1,forb,perennial,"early meadow-rue; early meadow rue"
"Uvularia grandiflora",Cohchicaceae,UVUGRA,5,native,7,2,forb,perennial,"yellow bellwort; bellwort"
"Zizia aurea",Apiaceae,ZIZAUR,10,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 15 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Amphicarpaea bracteata",Fabaceae,AMPBRA,2,native,4,0,vine,annual,"american hog-peanut; upland hog peanut"
"Arisaema dracontium",Araceae,ARIDRA,3,native,7,-1,forb,perennial,"greendragon; green dragon"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Carex blanda",Cyperaceae,CXBLAN,5,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,5,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cryptotaenia canadensis",Apiaceae,CRYCAN,8,native,2,0,forb,perennial,"canadian honewort; honewort"
"Eurybia macrophylla; aster macrophyllus",Asteraceae,ASTMAC,5,native,8,1,forb,perennial,"large-leaf wood-aster; big-leaved aster"
"Eutrochium maculatum; eupatorium maculatum",Asteraceae,EUPMAC,20,native,4,-2,forb,perennial,"spotted trumpetweed; spotted joe pye weed"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,5,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Hackelia virginiana",Boraginaceae,HACVIR,1,native,0,1,forb,biennial,"beggars-lice; stickseed"
"Leersia virginica",Poaceae,LEEVIR,25,native,7,-1,grass,perennial,"white grass"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,10,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,4,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Smilax ecirrhata",Smilacaceae,SMIECI,2,native,5,2,forb,perennial,"upright carrion flower"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,15,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,2,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,15,native,8,2,forb,perennial,"shorts aster; shorts aster"
"Thalictrum dioicum",Ranunculaceae,THADIO,5,native,7,1,forb,perennial,"early meadow-rue; early meadow rue"

"Quadrat 16 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,2,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Bidens frondosa",Asteraceae,BIDFRO,2,native,1,-1,forb,annual,"devils-pitchfork; common beggars ticks"
"Camassia scilloides",Liliaceae,CAMSCI,4,native,6,0,forb,perennial,"atlantic camas; wild hyacinth"
"Carex blanda",Cyperaceae,CXBLAN,1,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Carex davisii",Cyperaceae,CXDAVI,6,native,7,0,sedge,perennial,"davis sedge; awned graceful sedge"
"Carex grayi",Cyperaceae,CXGRAY,5,native,7,-1,sedge,perennial,"grays sedge; common bur sedge"
"Carex normalis",Cyperaceae,CXNORM,2,native,5,-1,sedge,perennial,"greater straw sedge; spreading oval sedge"
"Geum canadense",Rosaceae,GEUCAN,1,native,1,0,forb,perennial,"white avens; wood avens"
"Hackelia virginiana",Boraginaceae,HACVIR,2,native,0,1,forb,biennial,"beggars-lice; stickseed"
"Hedeoma pulegioides",Lamiaceae,HEDPUL,50,native,3,2,forb,annual,"american pennyroyal"
"Helianthus maximilianii",Asteraceae,HELMAX,10,non-native,0,2,forb,perennial,"maximilians sunflower; maximilian sunflower"
"Impatiens capensis",Balsaminaceae,IMPCAP,1,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Leersia virginica",Poaceae,LEEVIR,20,native,7,-1,grass,perennial,"white grass"
"Menispermum canadense",Menispermaceae,MENCAN,2,native,6,0,vine,perennial,"canadian moonseed; moonseed"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,5,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Prunella vulgaris ssp. lanceolata; prunella vulgaris lanceolata",Lamiaceae,PRUVULL,1,native,0,0,forb,perennial,"common selfheal; self heal"
"Rhamnus cathartica",Rhamnaceae,RHACAT,5,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Solidago ulmifolia",Asteraceae,SOLULM,15,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,6,native,8,2,forb,perennial,"shorts aster; shorts aster"
"Viola sororia",Violaceae,VIOSOR,5,native,3,0,forb,perennial,"hooded blue violet; common blue violet"

"Quadrat 17 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Ageratina altissima; eupatorium rugosum",Asteraceae,AGEALT,15,native,4,1,forb,perennial,"white snakeroot"
"Arisaema dracontium",Araceae,ARIDRA,3,native,7,-1,forb,perennial,"greendragon; green dragon"
"Arisaema triphyllum",Araceae,ARITRI,2,native,4,-1,forb,perennial,jack-in-the-pulpit
"Arnoglossum atriplicifolium; cacalia atriplicifolia",Asteraceae,ARNATR,2,native,8,2,forb,perennial,"indian-plantain; pale indian plantain"
"Carex blanda",Cyperaceae,CXBLAN,10,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Cirsium arvense",Asteraceae,CIRARV,20,non-native,0,1,forb,perennial,"canadian thistle; field thistle"
"Coreopsis tripteris",Asteraceae,CORTRI,3,native,5,0,forb,perennial,"tall tickseed; tall coreopsis"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,15,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Hackelia virginiana",Boraginaceae,HACVIR,1,native,0,1,forb,biennial,"beggars-lice; stickseed"
"Helianthus grosseserratus",Asteraceae,HELGRO,25,native,2,-1,forb,perennial,"saw-tooth sunflower; sawtooth sunflower"
"Heliopsis helianthoides",Asteraceae,HELHEL,25,native,5,1,forb,perennial,"smooth oxeye; false sunflower"
"Monarda fistulosa",Lamiaceae,MONFIS,20,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,5,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Rubus occidentalis",Rosaceae,RUBOCC,3,native,2,2,shrub,perennial,"black raspberry"
"Smilax ecirrhata",Smilacaceae,SMIECI,2,native,5,2,forb,perennial,"upright carrion flower"
"Smilax lasioneuron; smilax lasioneura",Smilacaceae,SMILAS,10,native,5,2,vine,perennial,"common carrion flower"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,10,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum drummondii ; aster sagittifolius drummondii",Asteraceae,ASTSAGD,2,native,2,2,forb,perennial,"drummonds aster; drummonds aster"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,5,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Vernonia fasciculata",Asteraceae,VERFAS,2,native,5,-1,forb,perennial,"prairie ironweed; common ironweed"
"Viola sororia",Violaceae,VIOSOR,2,native,3,0,forb,perennial,"hooded blue violet; common blue violet"

"Quadrat 18 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium cernuum",Liliaceae,ALLCER,10,native,7,1,forb,perennial,"nodding onion; nodding wild onion"
"Carex granularis",Cyperaceae,CXGRAN,5,native,4,-1,sedge,perennial,"limestone-meadow sedge; pale sedge"
"Carex tenera",Cyperaceae,CXTENE,5,native,8,-1,sedge,perennial,"quill sedge; narrow-leaved oval sedge"
