"Vestal Grove 2000"
2000-08-02
"Vestal Grove"




"FQA DB Region:","Chicago Region USACE"
"FQA DB Publication Year:",2014
"FQA DB Description:","Herman, B., Sliwinski, R. and S. Whitaker. 2014. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [Version 1.16.14]"

Practitioner:,Stephen
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:",
Private/Public:,Private

"Conservatism-Based Metrics:"
"Total Mean C:",3.9
"Native Mean C:",4.3
"Total FQI:",35.1
"Native FQI:",37.2
"Cover-weighted FQI:",35.1
"Cover-weighted Native FQI:",35.5
"Adjusted FQI:",41.4
"% C value 0:",11.1
"% C value 1-3:",28.4
"% C value 4-6:",42
"% C value 7-10:",18.5

"Species Richness:"
"Total Species:",81
"Native Species:",75,92.6%
"Non-native Species:",6,7.4%

"Species Wetness:"
"Mean Wetness:",0.4
"Native Mean Wetness:",0.4

"Duration Metrics:"
Annual:,4,4.9%
Perennial:,73,90.1%
Biennial:,4,4.9%
"Native Annual:",4,4.9%
"Native Perennial:",68,84%
"Native Biennial:",3,3.7%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",141,1353,174.1,62.1,118.1
"Non-native shrub",17,282,21,12.9,17
"Native shrub",15,330,18.5,15.1,16.8
"Native grass",16,51,19.8,2.3,11.1
"Native sedge",11,78,13.6,3.6,8.6
"Native vine",8,39,9.9,1.8,5.9
"Native tree",5,37,6.2,1.7,4
"Non-native forb",2,3,2.5,0.1,1.3
"Non-native grass",2,3,2.5,0.1,1.3
"Non-native tree",2,3,2.5,0.1,1.3

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Rhamnus cathartica",Rhamnaceae,RHACAT,20,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus idaeus ssp. strigosus; rubus idaeus strigosus",Rosaceae,RUBIDAS,5,native,3,1,shrub,perennial,"common red raspberry; red raspberry"
"Solidago altissima",Asteraceae,SOLALT,25,native,1,1,forb,perennial,"tall goldenrod"
"Sphenopholis intermedia",Poaceae,SPHINT,1,native,4,0,grass,perennial,"slender wedgescale; slender wedge grass"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,15,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Viola sororia",Violaceae,VIOSOR,1,native,3,0,forb,perennial,"hooded blue violet; common blue violet"

"Quadrat 12 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Andropogon gerardii",Poaceae,ANDGER,5,native,5,0,grass,perennial,"big bluestem; big bluestem grass"
"Arisaema triphyllum",Araceae,ARITRI,2,native,4,-1,forb,perennial,jack-in-the-pulpit
"Carex normalis",Cyperaceae,CXNORM,2,native,5,-1,sedge,perennial,"greater straw sedge; spreading oval sedge"
"Carex pensylvanica",Cyperaceae,CXPENS,15,native,5,2,sedge,perennial,"pennsylvania sedge; common oak sedge"
"Cornus racemosa",Cornaceae,CORRAC,2,native,1,0,shrub,perennial,"gray dogwood"
"Elymus hystrix; hystrix patula",Poaceae,ELYHYS,3,native,5,1,grass,perennial,"eastern bottle-brush grass; bottlebrush grass"
"Frangula alnus; rhamnus frangula",Rhamnaceae,FRAALN,5,non-native,0,-1,shrub,perennial,"glossy false buckthorn; glossy buckthorn"
"Geum canadense",Rosaceae,GEUCAN,5,native,1,0,forb,perennial,"white avens; wood avens"
"Helianthus hirsutus",Asteraceae,HELHIR,15,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Monarda fistulosa",Lamiaceae,MONFIS,10,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,1,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Rhamnus cathartica",Rhamnaceae,RHACAT,10,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,25,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Rubus occidentalis",Rosaceae,RUBOCC,25,native,2,2,shrub,perennial,"black raspberry"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,10,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Thalictrum dasycarpum; thalictrum dasycarpum hypoglaucum",Ranunculaceae,THADAS,5,native,5,-1,forb,perennial,"purple meadow-rue; purple meadow rue; smooth meadow rue"
"Vicia americana",Fabaceae,VICAME,10,native,7,1,forb,perennial,"american purple vetch; american vetch"
"Zizia aurea",Apiaceae,ZIZAUR,5,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 15 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Bromus pubescens",Poaceae,BROPUB,5,native,5,1,grass,perennial,"hairy woodland brome; woodland brome"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,5,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Eutrochium maculatum; eupatorium maculatum",Asteraceae,EUPMAC,75,native,4,-2,forb,perennial,"spotted trumpetweed; spotted joe pye weed"
"Leersia virginica",Poaceae,LEEVIR,5,native,7,-1,grass,perennial,"white grass"
"Oxypolis rigidior",Apiaceae,OXYRIG,5,native,7,-2,forb,perennial,"stiff cowbane; cowbane"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,10,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,10,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Solidago altissima",Asteraceae,SOLALT,15,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,2,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,8,native,8,2,forb,perennial,"shorts aster; shorts aster"

"Quadrat 16 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Agrostis perennans",Poaceae,AGRPER,1,native,3,0,grass,perennial,"upland bent; thin grass"
"Allium canadense",Liliaceae,ALLCAN,1,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Bidens frondosa",Asteraceae,BIDFRO,5,native,1,-1,forb,annual,"devils-pitchfork; common beggars ticks"
"Carex blanda",Cyperaceae,CXBLAN,1,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Carex davisii",Cyperaceae,CXDAVI,2,native,7,0,sedge,perennial,"davis sedge; awned graceful sedge"
"Carex grayi",Cyperaceae,CXGRAY,10,native,7,-1,sedge,perennial,"grays sedge; common bur sedge"
"Carex normalis",Cyperaceae,CXNORM,1,native,5,-1,sedge,perennial,"greater straw sedge; spreading oval sedge"
"Carex pensylvanica",Cyperaceae,CXPENS,40,native,5,2,sedge,perennial,"pennsylvania sedge; common oak sedge"
"Carya cordiformis",Juglandaceae,CARCOR,5,native,7,1,tree,perennial,"bitter-nut hickory; bitternut hickory"
"Dichanthelium acuminatum; panicum implicatum; panicum auburne; panicum lindheimeri; panicum praecocius; panicum subvillosum; panicum villosissimum; panicum villosissimum pseudopubescens",Poaceae,DICACU,3,native,2,0,grass,perennial,"tapered rosette grass; old-field panic grass; red-brown panic grass; smooth woolly panic grass; long-haired panic grass; downy panic grass; false white-haired panic grass"
"Frangula alnus; rhamnus frangula",Rhamnaceae,FRAALN,1,non-native,0,-1,shrub,perennial,"glossy false buckthorn; glossy buckthorn"
"Menispermum canadense",Menispermaceae,MENCAN,5,native,6,0,vine,perennial,"canadian moonseed; moonseed"
"Persicaria punctata; polygonum punctatum",Polygonaceae,PERPUN,2,native,6,-2,forb,annual,"dotted smartweed; smartweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,5,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Rhamnus cathartica",Rhamnaceae,RHACAT,30,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,5,native,8,2,forb,perennial,"shorts aster; shorts aster"

"Quadrat 20 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,1,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Arisaema dracontium",Araceae,ARIDRA,2,native,7,-1,forb,perennial,"greendragon; green dragon"
"Arisaema triphyllum",Araceae,ARITRI,2,native,4,-1,forb,perennial,jack-in-the-pulpit
"Bromus pubescens",Poaceae,BROPUB,10,native,5,1,grass,perennial,"hairy woodland brome; woodland brome"
"Carex blanda",Cyperaceae,CXBLAN,1,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,50,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Persicaria virginiana; polygonum virginianum",Polygonaceae,PERVIR,2,native,2,0,forb,perennial,"jumpseed; woodland knotweed"
"Rhamnus cathartica",Rhamnaceae,RHACAT,10,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,15,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Smilax lasioneuron; smilax lasioneura",Smilacaceae,SMILAS,1,native,5,2,vine,perennial,"common carrion flower"
"Solidago altissima",Asteraceae,SOLALT,8,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,20,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"

"Quadrat 21 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Frangula alnus; rhamnus frangula",Rhamnaceae,FRAALN,5,non-native,0,-1,shrub,perennial,"glossy false buckthorn; glossy buckthorn"
"Geum canadense",Rosaceae,GEUCAN,2,native,1,0,forb,perennial,"white avens; wood avens"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,2,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Ostrya virginiana",Betulaceae,OSTVIR,20,native,5,1,tree,perennial,"eastern hop-hornbeam; hop hornbeam"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,15,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Silene stellata",Caryophyllaceae,SILSTE,5,native,6,2,forb,perennial,"starry campion"
"Smilax ecirrhata",Smilacaceae,SMIECI,1,native,5,2,forb,perennial,"upright carrion flower"
"Solidago caesia",Asteraceae,SOLCAE,5,native,7,1,forb,perennial,"wreath goldenrod; blue-stemmed goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,20,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,10,native,8,2,forb,perennial,"shorts aster; shorts aster"
"Zizia aurea",Apiaceae,ZIZAUR,3,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 22 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Ageratina altissima; eupatorium rugosum",Asteraceae,AGEALT,2,native,4,1,forb,perennial,"white snakeroot"
"Aquilegia canadensis",Ranunculaceae,AQUCAN,2,native,6,1,forb,perennial,"red columbine; wild columbine"
"Arisaema triphyllum",Araceae,ARITRI,10,native,4,-1,forb,perennial,jack-in-the-pulpit
"Bromus pubescens",Poaceae,BROPUB,2,native,5,1,grass,perennial,"hairy woodland brome; woodland brome"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,5,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cirsium altissimum",Asteraceae,CIRALT,3,native,6,2,forb,biennial,"tall thistle"
"Eurybia macrophylla; aster macrophyllus",Asteraceae,ASTMAC,5,native,8,1,forb,perennial,"large-leaf wood-aster; big-leaved aster"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,5,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Festuca subverticillata; festuca obtusa",Poaceae,FESOBT,2,native,5,1,grass,perennial,"nodding fescue"
"Geum canadense",Rosaceae,GEUCAN,2,native,1,0,forb,perennial,"white avens; wood avens"
"Heracleum maximum",Apiaceae,HERMAX,1,native,5,-1,forb,perennial,"american cow-parsnip; cow parsnip"
"Poa compressa",Poaceae,POACOM,1,non-native,0,1,grass,perennial,"flat-stem blue grass; canada blue grass"
"Rhamnus cathartica",Rhamnaceae,RHACAT,1,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus occidentalis",Rosaceae,RUBOCC,70,native,2,2,shrub,perennial,"black raspberry"
"Solidago altissima",Asteraceae,SOLALT,2,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,2,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum lateriflorum; aster lateriflorus",Asteraceae,ASTLAT,1,native,4,-1,forb,perennial,"farewell-summer; side-flowering aster"
"Toxicodendron radicans; rhus radicans",Anacardiaceae,RHURAD,1,native,2,0,vine,perennial,"eastern poison-ivy; poison ivy"
"Viola sororia",Violaceae,VIOSOR,2,native,3,0,forb,perennial,"hooded blue violet; common blue violet"

"Quadrat 23 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium cernuum",Liliaceae,ALLCER,2,native,7,1,forb,perennial,"nodding onion; nodding wild onion"
"Anemone virginiana",Ranunculaceae,ANEVIR,1,native,5,1,forb,perennial,"tall thimbleweed; tall anemone"
"Arisaema triphyllum",Araceae,ARITRI,5,native,4,-1,forb,perennial,jack-in-the-pulpit
"Carex cephalophora",Cyperaceae,CXCEPH,2,native,3,1,sedge,perennial,"oval-leaf sedge; short-headed bracted sedge"
"Cornus racemosa",Cornaceae,CORRAC,20,native,1,0,shrub,perennial,"gray dogwood"
"Daucus carota",Apiaceae,DAUCAR,2,non-native,0,2,forb,biennial,"queen annes lace; queen annes lace"
"Elymus hystrix; hystrix patula",Poaceae,ELYHYS,2,native,5,1,grass,perennial,"eastern bottle-brush grass; bottlebrush grass"
"Fragaria virginiana",Rosaceae,FRAVIR,2,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Frangula alnus; rhamnus frangula",Rhamnaceae,FRAALN,4,non-native,0,-1,shrub,perennial,"glossy false buckthorn; glossy buckthorn"
"Fraxinus pennsylvanica; fraxinus pennsylvanica subintegerrima",Oleaceae,FRAPEN,8,native,1,-1,tree,perennial,"green ash"
"Helianthus hirsutus",Asteraceae,HELHIR,20,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,1,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Malus toringa; malus sieboldii",Rosaceae,MALSIE,1,non-native,0,2,tree,perennial,"japanese crab apple; japanese crab"
"Monarda fistulosa",Lamiaceae,MONFIS,8,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Oenothera biennis",Onagraceae,OENBIE,1,native,0,1,forb,biennial,"kings-cureall; common evening primrose"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Penstemon digitalis",Scrophulariaceae,PENDIG,1,native,4,0,forb,perennial,"foxglove beardtongue; foxglove beard tongue"
"Poa compressa",Poaceae,POACOM,2,non-native,0,1,grass,perennial,"flat-stem blue grass; canada blue grass"
"Rhamnus cathartica",Rhamnaceae,RHACAT,2,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,50,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Sisyrinchium angustifolium",Iridaceae,SISANG,2,native,10,0,forb,perennial,"narrow-leaf blue-eyed-grass; stout blue-eyed grass"
"Solidago altissima",Asteraceae,SOLALT,10,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,10,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Taraxacum officinale",Asteraceae,TAROFF,1,non-native,0,1,forb,perennial,"common dandelion"
"Viburnum prunifolium",Caprifoliaceae,VIBPRU,3,native,5,1,shrub,perennial,"smooth blackhaw; black haw"
"Vitis riparia",Vitaceae,VITRIP,5,native,2,-1,vine,perennial,"river-bank grape; riverbank grape"
"Zizia aurea",Apiaceae,ZIZAUR,5,native,7,0,forb,perennial,"golden alexanders"

