"Vestal Grove 1986"
1986-08-02
"Vestal Grove"




"FQA DB Region:","Chicago Region USACE"
"FQA DB Publication Year:",2014
"FQA DB Description:","Herman, B., Sliwinski, R. and S. Whitaker. 2014. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [Version 1.16.14]"

Practitioner:,Stephen
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:",
Private/Public:,Private

"Conservatism-Based Metrics:"
"Total Mean C:",2.9
"Native Mean C:",3.4
"Total FQI:",22.8
"Native FQI:",24.8
"Cover-weighted FQI:",20.5
"Cover-weighted Native FQI:",21.8
"Adjusted FQI:",31.4
"% C value 0:",22.6
"% C value 1-3:",33.9
"% C value 4-6:",37.1
"% C value 7-10:",6.5

"Species Richness:"
"Total Species:",62
"Native Species:",53,85.5%
"Non-native Species:",9,14.5%

"Species Wetness:"
"Mean Wetness:",0.4
"Native Mean Wetness:",0.4

"Duration Metrics:"
Annual:,8,12.9%
Perennial:,50,80.6%
Biennial:,4,6.5%
"Native Annual:",7,11.3%
"Native Perennial:",44,71%
"Native Biennial:",2,3.2%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",88,605,141.9,48.2,95.1
"Native shrub",13,222,21,17.7,19.4
"Non-native shrub",12,209,19.4,16.7,18.1
"Non-native forb",9,33,14.5,2.6,8.6
"Native grass",7,54,11.3,4.3,7.8
"Native sedge",7,52,11.3,4.1,7.7
"Native vine",5,32,8.1,2.6,5.4
"Non-native vine",5,31,8.1,2.5,5.3
"Native tree",2,16,3.2,1.3,2.3

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,8,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,5,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Prunus virginiana",Rosaceae,PRUVIR,20,native,3,1,shrub,perennial,"choke cherry"
"Rhamnus cathartica",Rhamnaceae,RHACAT,1,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,18,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Rubus occidentalis",Rosaceae,RUBOCC,4,native,2,2,shrub,perennial,"black raspberry"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,15,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Sonchus asper",Asteraceae,SONASP,2,non-native,0,1,forb,annual,"spiny-leaf sow-thistle; spiny sow thistle"
"Taraxacum officinale",Asteraceae,TAROFF,1,non-native,0,1,forb,perennial,"common dandelion"
"Thalictrum dasycarpum; thalictrum dasycarpum hypoglaucum",Ranunculaceae,THADAS,2,native,5,-1,forb,perennial,"purple meadow-rue; purple meadow rue; smooth meadow rue"
"Viola sororia",Violaceae,VIOSOR,2,native,3,0,forb,perennial,"hooded blue violet; common blue violet"

"Quadrat 15 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,2,native,4,-1,forb,perennial,jack-in-the-pulpit
"Carex blanda",Cyperaceae,CXBLAN,2,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Epilobium coloratum",Onagraceae,EPICOL,2,native,3,-2,forb,perennial,"purple-leaf willowherb; cinnamon willow herb"
"Geum canadense",Rosaceae,GEUCAN,25,native,1,0,forb,perennial,"white avens; wood avens"
"Hackelia virginiana",Boraginaceae,HACVIR,50,native,0,1,forb,biennial,"beggars-lice; stickseed"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,8,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Persicaria punctata; polygonum punctatum",Polygonaceae,PERPUN,2,native,6,-2,forb,annual,"dotted smartweed; smartweed"
"Pilea pumila",Urticaceae,PILPUM,10,native,5,-1,forb,annual,"canadian clearweed; clearweed"
"Rhamnus cathartica",Rhamnaceae,RHACAT,20,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,6,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Solanum dulcamara",Solanaceae,SOLDUL,2,non-native,0,0,vine,perennial,"climbing nightshade; bittersweet nightshade"
"Trillium recurvatum",Liliaceae,TRIREC,1,native,5,1,forb,perennial,"bloody-butcher; red trillium"
"Zizia aurea",Apiaceae,ZIZAUR,2,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 16 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,5,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Carya ovata",Juglandaceae,CAROVT,15,native,5,1,tree,perennial,"shag-bark hickory; shagbark hickory"
"Rhamnus cathartica",Rhamnaceae,RHACAT,2,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"

