"Vestal Grove 2013"
2013-06-07
"Somme Prairie Grove"
Northbrook
Cook
Illinois
USA
"FQA DB Region:","Chicago Region"
"FQA DB Publication Year:",1994
"FQA DB Description:","Swink, F. and G. Wilhelm. 1994. Plants of the Chicago Region, 4th ed., Indiana Academy of Science, Indianapolis, 921 p."

Practitioner:,"Packard & Masters"
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:","combined with transect recorded on 9/8/2013."
Private/Public:,Public

"Conservatism-Based Metrics:"
"Total Mean C:",4.4
"Native Mean C:",4.7
"Total FQI:",53.7
"Native FQI:",55.4
"Cover-weighted FQI:",58.6
"Cover-weighted Native FQI:",58.9
"Adjusted FQI:",45.4
"% C value 0:",12.1
"% C value 1-3:",18.1
"% C value 4-6:",46.3
"% C value 7-10:",23.5

"Species Richness:"
"Total Species:",149
"Native Species:",139,93.3%
"Non-native Species:",10,6.7%

"Species Wetness:"
"Mean Wetness:",1.2
"Native Mean Wetness:",1.1

"Duration Metrics:"
Annual:,8,5.4%
Perennial:,138,92.6%
Biennial:,3,2%
"Native Annual:",8,5.4%
"Native Perennial:",129,86.6%
"Native Biennial:",2,1.3%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",357,4676,239.6,82.5,161.1
"Native grass",47,320,31.5,5.6,18.6
"Native vine",21,310,14.1,5.5,9.8
"Native sedge",17,144,11.4,2.5,7
"Non-native forb",13,43,8.7,0.8,4.8
"Native shrub",8,52,5.4,0.9,3.2
"Non-native shrub",6,44,4,0.8,2.4
"Native rush",4,30,2.7,0.5,1.6
"Non-native grass",4,17,2.7,0.3,1.5
"Native tree",3,26,2,0.5,1.3
"Non-native tree",2,3,1.3,0.1,0.7

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Quadrat 5 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",n/a,ALLCAN,2,native,2,3,forb,perennial,"wild onion"
"Amphicarpaea bracteata",n/a,AMPBRB,20,native,4,0,vine,perennial,"upland hog peanut"
"Bromus latiglumis",n/a,BROLAT,2,native,5,-2,grass,perennial,"ear-leaved brome"
"Camassia scilloides",n/a,CAMSCI,5,native,6,-1,forb,perennial,"wild hyacinth"
"Carex blanda",n/a,CXBLAN,2,native,1,0,sedge,perennial,"common wood sedge"
"Cryptotaenia canadensis",n/a,CRYCAN,2,native,2,0,forb,perennial,honewort
"Helianthus divaricatus",n/a,HELDIV,25,native,5,5,forb,perennial,"woodland sunflower"
"Helianthus strumosus",n/a,HELSTR,20,native,5,5,forb,perennial,"pale-leaved sunflower"
"Hystrix patula",n/a,HYSPAT,1,native,5,5,grass,perennial,"bottlebrush grass"
"Leersia virginica",n/a,LEEVIR,25,native,7,-3,grass,perennial,"white grass"
"Penstemon digitalis",n/a,PENDIG,1,native,4,1,forb,perennial,"foxglove beard tongue"
"Ranunculus septentrionalis",n/a,RANSEP,8,native,5,-4,forb,perennial,"swamp buttercup"
"Silene stellata",n/a,SILSTE,15,native,6,5,forb,perennial,"starry campion"
"Smilax lasioneura",n/a,SMILAS,20,native,5,5,vine,perennial,"common carrion flower"
"Solidago altissima",n/a,SOLALT,10,native,1,3,forb,perennial,"tall goldenrod"
"Zizia aurea",n/a,ZIZAUR,80,native,7,-1,forb,perennial,"golden alexanders"

"Quadrat 6 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Amphicarpaea bracteata",n/a,AMPBRB,25,native,4,0,vine,perennial,"upland hog peanut"
"Bromus latiglumis",n/a,BROLAT,15,native,5,-2,grass,perennial,"ear-leaved brome"
"Cinna arundinacea",n/a,CINARU,5,native,5,-3,grass,perennial,"common wood reed"
"Cryptotaenia canadensis",n/a,CRYCAN,5,native,2,0,forb,perennial,honewort
"Eupatorium purpureum",n/a,EUPPUR,25,native,7,5,forb,perennial,"purple joe pye weed"
"Helianthus strumosus",n/a,HELSTR,30,native,5,5,forb,perennial,"pale-leaved sunflower"
"Hydrophyllum virginianum",n/a,HYDVIR,5,native,5,0,forb,perennial,"virginia waterleaf"
"Rudbeckia subtomentosa",n/a,RUDSUB,20,native,9,2,forb,perennial,"sweet black-eyed susan"
"Solidago altissima",n/a,SOLALT,20,native,1,3,forb,perennial,"tall goldenrod"
"Thalictrum revolutum",n/a,THAREV,30,native,6,0,forb,perennial,"waxy meadow rue"
"Zizia aurea",n/a,ZIZAUR,25,native,7,-1,forb,perennial,"golden alexanders"

"Quadrat 7 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Cinna arundinacea",n/a,CINARU,5,native,5,-3,grass,perennial,"common wood reed"
"Floerkea proserpinacoides",n/a,FLOPRO,2,native,8,-1,forb,annual,"false mermaid"
"Fragaria virginiana",n/a,FRAVIR,5,native,1,1,forb,perennial,"wild strawberry"
"Geranium maculatum",n/a,GERMAC,20,native,4,5,forb,perennial,"wild geranium"
"Helianthus strumosus",n/a,HELSTR,60,native,5,5,forb,perennial,"pale-leaved sunflower"
"Hystrix patula",n/a,HYSPAT,1,native,5,5,grass,perennial,"bottlebrush grass"
"Impatiens capensis",n/a,IMPCAP,5,native,3,-3,forb,annual,"orange jewelweed"
"Leersia virginica",n/a,LEEVIR,13,native,7,-3,grass,perennial,"white grass"
"Ranunculus septentrionalis",n/a,RANSEP,15,native,5,-4,forb,perennial,"swamp buttercup"
"Solidago altissima",n/a,SOLALT,10,native,1,3,forb,perennial,"tall goldenrod"
"Thalictrum dioicum",n/a,THADIO,1,native,7,2,forb,perennial,"early meadow rue"
"Zizia aurea",n/a,ZIZAUR,5,native,7,-1,forb,perennial,"golden alexanders"

"Quadrat 8 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",n/a,ARITRI,5,native,4,-2,forb,perennial,jack-in-the-pulpit
"Camassia scilloides",n/a,CAMSCI,5,native,6,-1,forb,perennial,"wild hyacinth"
"Eupatorium purpureum",n/a,EUPPUR,20,native,7,5,forb,perennial,"purple joe pye weed"
"Geranium maculatum",n/a,GERMAC,10,native,4,5,forb,perennial,"wild geranium"
"Helianthus strumosus",n/a,HELSTR,80,native,5,5,forb,perennial,"pale-leaved sunflower"
"Smilacina racemosa",n/a,SMIRAC,10,native,3,3,forb,perennial,"feathery false solomons seal"
"Smilax ecirrhata",n/a,SMIECI,10,native,5,5,forb,perennial,"upright carrion flower"
"Solidago ulmifolia",n/a,SOLULM,5,native,5,5,forb,perennial,"elm-leaved goldenrod"
"Thalictrum dioicum",n/a,THADIO,10,native,7,2,forb,perennial,"early meadow rue"
"Trillium recurvatum",n/a,TRIREC,15,native,5,4,forb,perennial,"red trillium"
"Triosteum perfoliatum",n/a,TRIPER,5,native,5,5,forb,perennial,"late horse gentian"

"Quadrat 9 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",n/a,ALLCAN,13,native,2,3,forb,perennial,"wild onion"
"Amphicarpaea bracteata",n/a,AMPBRB,40,native,4,0,vine,perennial,"upland hog peanut"
"Arisaema dracontium",n/a,ARIDRA,10,native,7,-3,forb,perennial,"green dragon"
"Arisaema triphyllum",n/a,ARITRI,5,native,4,-2,forb,perennial,jack-in-the-pulpit
"Carex rosea",n/a,CXROSE,3,native,4,5,sedge,perennial,"curly-styled wood sedge"
"Eupatorium rugosum",n/a,EUPRUG,3,native,4,5,forb,perennial,"white snakeroot"
"Helianthus strumosus",n/a,HELSTR,25,native,5,5,forb,perennial,"pale-leaved sunflower"
"Leersia virginica",n/a,LEEVIR,3,native,7,-3,grass,perennial,"white grass"
"Lithospermum latifolium",n/a,LITLAT,20,native,9,5,forb,perennial,"broad-leaved puccoon"
"Penstemon digitalis",n/a,PENDIG,5,native,4,1,forb,perennial,"foxglove beard tongue"
"Polygonatum canaliculatum",n/a,POLCAL,10,native,3,3,forb,perennial,"smooth solomons seal"
"Ranunculus septentrionalis",n/a,RANSEP,10,native,5,-4,forb,perennial,"swamp buttercup"
"Silene stellata",n/a,SILSTE,2,native,6,5,forb,perennial,"starry campion"
"Smilax ecirrhata",n/a,SMIECI,5,native,5,5,forb,perennial,"upright carrion flower"
"Solidago altissima",n/a,SOLALT,5,native,1,3,forb,perennial,"tall goldenrod"
"Solidago caesia",n/a,SOLCAE,3,native,7,3,forb,perennial,"blue-stemmed goldenrod"
"Solidago ulmifolia",n/a,SOLULM,30,native,5,5,forb,perennial,"elm-leaved goldenrod"
"Viola sororia",n/a,VIOSOR,8,native,3,1,forb,perennial,"common blue violet"
"Zizia aurea",n/a,ZIZAUR,15,native,7,-1,forb,perennial,"golden alexanders"

"Quadrat 10 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Alisma triviale",n/a,ALITRI,8,native,4,-5,forb,perennial,"large-flowered water plantain"
"Allium canadense",n/a,ALLCAN,5,native,2,3,forb,perennial,"wild onion"
"Aster lateriflorus",n/a,ASTLAT,5,native,4,-2,forb,perennial,"side-flowering aster"
"Bromus latiglumis",n/a,BROLAT,5,native,5,-2,grass,perennial,"ear-leaved brome"
"Eupatorium rugosum",n/a,EUPRUG,3,native,4,5,forb,perennial,"white snakeroot"
"Floerkea proserpinacoides",n/a,FLOPRO,13,native,8,-1,forb,annual,"false mermaid"
"Galium aparine",n/a,GALAPA,8,native,1,3,forb,annual,"annual bedstraw"
"Galium triflorum",n/a,GALTRF,8,native,5,2,forb,perennial,"sweet-scented bedstraw"
"Geranium maculatum",n/a,GERMAC,5,native,4,5,forb,perennial,"wild geranium"
"Geum canadense",n/a,GEUCAN,5,native,1,0,forb,perennial,"wood avens"
"Helianthus strumosus",n/a,HELSTR,40,native,5,5,forb,perennial,"pale-leaved sunflower"
"Impatiens capensis",n/a,IMPCAP,50,native,3,-3,forb,annual,"orange jewelweed"
"Perideridia americana",n/a,PERAME,1,native,8,5,forb,perennial,"thicket parsley"
"Silene stellata",n/a,SILSTE,20,native,6,5,forb,perennial,"starry campion"
"Smilacina racemosa",n/a,SMIRAC,1,native,3,3,forb,perennial,"feathery false solomons seal"
"Smilacina stellata",n/a,SMISTE,20,native,5,1,forb,perennial,"starry false solomons seal"
"Solidago altissima",n/a,SOLALT,5,native,1,3,forb,perennial,"tall goldenrod"
"Triosteum perfoliatum",n/a,TRIPER,20,native,5,5,forb,perennial,"late horse gentian"
"Zizia aurea",n/a,ZIZAUR,15,native,7,-1,forb,perennial,"golden alexanders"

"Quadrat 11 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Aster lateriflorus",n/a,ASTLAT,2,native,4,-2,forb,perennial,"side-flowering aster"
"Cinna arundinacea",n/a,CINARU,1,native,5,-3,grass,perennial,"common wood reed"
"Circaea lutetiana canadensis",n/a,CIRLUC,8,native,1,3,forb,perennial,"enchanters nightshade"
"Geranium maculatum",n/a,GERMAC,2,native,4,5,forb,perennial,"wild geranium"
"Helianthus decapetalus",n/a,HELDEC,15,native,5,5,forb,perennial,"pale sunflower"
"Helianthus strumosus",n/a,HELSTR,30,native,5,5,forb,perennial,"pale-leaved sunflower"
"Hystrix patula",n/a,HYSPAT,10,native,5,5,grass,perennial,"bottlebrush grass"
"Impatiens capensis",n/a,IMPCAP,10,native,3,-3,forb,annual,"orange jewelweed"
"Leersia virginica",n/a,LEEVIR,1,native,7,-3,grass,perennial,"white grass"
"Potentilla simplex",n/a,POTSIS,15,native,4,4,forb,perennial,"common cinquefoil"
"Prenanthes alba",n/a,PREALB,20,native,5,3,forb,perennial,"lions foot"
"Sanguinaria canadensis",n/a,SANCAD,15,native,6,4,forb,perennial,bloodroot
"Smilacina racemosa",n/a,SMIRAC,4,native,3,3,forb,perennial,"feathery false solomons seal"
"Solidago ulmifolia",n/a,SOLULM,2,native,5,5,forb,perennial,"elm-leaved goldenrod"
"Triosteum perfoliatum",n/a,TRIPER,40,native,5,5,forb,perennial,"late horse gentian"
"Zizia aurea",n/a,ZIZAUR,10,native,7,-1,forb,perennial,"golden alexanders"

"Quadrat 12 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium cernuum",n/a,ALLCER,2,native,7,1,forb,perennial,"nodding wild onion"
"Arisaema triphyllum",n/a,ARITRI,10,native,4,-2,forb,perennial,jack-in-the-pulpit
"Aster sagittifolius drummondii",n/a,ASTSAD,2,native,2,3,forb,perennial,"drummonds aster"
"Carex cephalophora",n/a,CXCEPP,10,native,3,3,sedge,perennial,"short-headed bracted sedge"
"Carex pensylvanica",n/a,CXPENS,15,native,5,5,sedge,perennial,"common oak sedge"
"Geranium maculatum",n/a,GERMAC,10,native,4,5,forb,perennial,"wild geranium"
"Helianthus decapetalus",n/a,HELDEC,50,native,5,5,forb,perennial,"pale sunflower"
"Helianthus strumosus",n/a,HELSTR,50,native,5,5,forb,perennial,"pale-leaved sunflower"
"Rubus flagellaris",n/a,RUBFLA,1,native,3,4,shrub,perennial,"common dewberry"
"Smilax ecirrhata",n/a,SMIECI,15,native,5,5,forb,perennial,"upright carrion flower"
"Thalictrum dioicum",n/a,THADIO,10,native,7,2,forb,perennial,"early meadow rue"

"Quadrat 13 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",n/a,ALLCAN,10,native,2,3,forb,perennial,"wild onion"
"Arisaema triphyllum",n/a,ARITRI,4,native,4,-2,forb,perennial,jack-in-the-pulpit
"Camassia scilloides",n/a,CAMSCI,3,native,6,-1,forb,perennial,"wild hyacinth"
"Eupatorium purpureum",n/a,EUPPUR,10,native,7,5,forb,perennial,"purple joe pye weed"
"Geranium maculatum",n/a,GERMAC,5,native,4,5,forb,perennial,"wild geranium"
"Helianthus decapetalus",n/a,HELDEC,5,native,5,5,forb,perennial,"pale sunflower"
"Helianthus strumosus",n/a,HELSTR,90,native,5,5,forb,perennial,"pale-leaved sunflower"
"Leersia virginica",n/a,LEEVIR,1,native,7,-3,grass,perennial,"white grass"
"Malus sieboldii",n/a,MALSIE,1,non-native,0,5,tree,perennial,"japanese crab"
"Prenanthes alba",n/a,PREALB,2,native,5,3,forb,perennial,"lions foot"
"Rhamnus cathartica",n/a,RHACAT,1,non-native,0,3,shrub,perennial,"common buckthorn"
"Rudbeckia subtomentosa",n/a,RUDSUB,10,native,9,2,forb,perennial,"sweet black-eyed susan"
"Smilacina racemosa",n/a,SMIRAC,1,native,3,3,forb,perennial,"feathery false solomons seal"
"Smilax ecirrhata",n/a,SMIECI,4,native,5,5,forb,perennial,"upright carrion flower"
"Smilax lasioneura",n/a,SMILAS,5,native,5,5,vine,perennial,"common carrion flower"
"Thalictrum revolutum",n/a,THAREV,40,native,6,0,forb,perennial,"waxy meadow rue"
"Trillium grandiflorum",n/a,TRIGRA,2,native,8,5,forb,perennial,"large-flowered trillium"

"Quadrat 14 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Amphicarpaea bracteata",n/a,AMPBRB,5,native,4,0,vine,perennial,"upland hog peanut"
"Arisaema dracontium",n/a,ARIDRA,5,native,7,-3,forb,perennial,"green dragon"
"Arisaema triphyllum",n/a,ARITRI,20,native,4,-2,forb,perennial,jack-in-the-pulpit
"Circaea lutetiana canadensis",n/a,CIRLUC,5,native,1,3,forb,perennial,"enchanters nightshade"
"Dioscorea villosa",n/a,DIOVIL,15,native,7,1,vine,perennial,"wild yam"
"Eupatorium rugosum",n/a,EUPRUG,4,native,4,5,forb,perennial,"white snakeroot"
"Helianthus decapetalus",n/a,HELDEC,20,native,5,5,forb,perennial,"pale sunflower"
"Helianthus strumosus",n/a,HELSTR,60,native,5,5,forb,perennial,"pale-leaved sunflower"
"Leersia virginica",n/a,LEEVIR,2,native,7,-3,grass,perennial,"white grass"
"Oxypolis rigidior",n/a,OXYRIG,3,native,7,-5,forb,perennial,cowbane
"Polygonatum canaliculatum",n/a,POLCAL,2,native,3,3,forb,perennial,"smooth solomons seal"
"Sanguinaria canadensis",n/a,SANCAD,15,native,6,4,forb,perennial,bloodroot
"Smilax ecirrhata",n/a,SMIECI,10,native,5,5,forb,perennial,"upright carrion flower"
"Solidago altissima",n/a,SOLALT,5,native,1,3,forb,perennial,"tall goldenrod"

"Quadrat 15 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",n/a,ALLCAN,5,native,2,3,forb,perennial,"wild onion"
"Amphicarpaea bracteata",n/a,AMPBRB,40,native,4,0,vine,perennial,"upland hog peanut"
"Arisaema triphyllum",n/a,ARITRI,5,native,4,-2,forb,perennial,jack-in-the-pulpit
"Aster shortii",n/a,ASTSHO,20,native,8,5,forb,perennial,"shorts aster"
"Cinna arundinacea",n/a,CINARU,1,native,5,-3,grass,perennial,"common wood reed"
"Circaea lutetiana canadensis",n/a,CIRLUC,5,native,1,3,forb,perennial,"enchanters nightshade"
"Eupatorium purpureum",n/a,EUPPUR,30,native,7,5,forb,perennial,"purple joe pye weed"
"Eupatorium rugosum",n/a,EUPRUG,3,native,4,5,forb,perennial,"white snakeroot"
"Helianthus strumosus",n/a,HELSTR,10,native,5,5,forb,perennial,"pale-leaved sunflower"
"Potentilla recta",n/a,POTREC,2,non-native,0,5,forb,perennial,"upright cinquefoil"
"Smilax ecirrhata",n/a,SMIECI,5,native,5,5,forb,perennial,"upright carrion flower"
"Solidago ulmifolia",n/a,SOLULM,40,native,5,5,forb,perennial,"elm-leaved goldenrod"
"Thalictrum dasycarpum",n/a,THADAD,20,native,5,-2,forb,perennial,"purple meadow rue"
"Zizia aurea",n/a,ZIZAUR,15,native,7,-1,forb,perennial,"golden alexanders"

"Quadrat 16 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Boehmeria cylindrica",n/a,BOECYC,5,native,2,-5,forb,perennial,"false nettle"
"Bromus latiglumis",n/a,BROLAT,15,native,5,-2,grass,perennial,"ear-leaved brome"
"Camassia scilloides",n/a,CAMSCI,20,native,6,-1,forb,perennial,"wild hyacinth"
"Carex davisii",n/a,CXDAVI,25,native,7,-1,sedge,perennial,"awned graceful sedge"
"Eupatorium rugosum",n/a,EUPRUG,20,native,4,5,forb,perennial,"white snakeroot"
"Glyceria striata",n/a,GLYSTR,5,native,4,-3,grass,perennial,"fowl manna grass"
"Hackelia virginiana",n/a,HACVIR,5,native,0,1,forb,biennial,stickseed
"Helianthus decapetalus",n/a,HELDEC,5,native,5,5,forb,perennial,"pale sunflower"
"Helianthus strumosus",n/a,HELSTR,10,native,5,5,forb,perennial,"pale-leaved sunflower"
"Heracleum maximum",n/a,HERMAX,12,native,5,5,forb,perennial,"cow parsnip"
"Impatiens capensis",n/a,IMPCAP,2,native,3,-3,forb,annual,"orange jewelweed"
"Leersia virginica",n/a,LEEVIR,90,native,7,-3,grass,perennial,"white grass"
"Lespedeza virginica",n/a,LESVIR,15,native,4,5,forb,perennial,"slender bush clover"
"Polygonum virginianum",n/a,POLGVI,10,native,2,0,forb,perennial,"woodland knotweed"
"Rubus flagellaris",n/a,RUBFLA,3,native,3,4,shrub,perennial,"common dewberry"
"Sanguinaria canadensis",n/a,SANCAD,3,native,6,4,forb,perennial,bloodroot
"Solidago ulmifolia",n/a,SOLULM,15,native,5,5,forb,perennial,"elm-leaved goldenrod"
"Triosteum perfoliatum",n/a,TRIPER,25,native,5,5,forb,perennial,"late horse gentian"
"Uvularia grandiflora",n/a,UVUGRA,1,native,7,5,forb,perennial,bellwort
"Viola sororia",n/a,VIOSOR,8,native,3,1,forb,perennial,"common blue violet"

"Quadrat 17 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",n/a,ARITRI,30,native,4,-2,forb,perennial,jack-in-the-pulpit
"Circaea lutetiana canadensis",n/a,CIRLUC,2,native,1,3,forb,perennial,"enchanters nightshade"
"Eupatorium perfoliatum",n/a,EUPPER,90,native,4,-4,forb,perennial,"common boneset"
"Eupatorium rugosum",n/a,EUPRUG,15,native,4,5,forb,perennial,"white snakeroot"
"Heliopsis helianthoides",n/a,HELHEL,20,native,5,5,forb,perennial,"false sunflower"
"Polygonatum canaliculatum",n/a,POLCAL,5,native,3,3,forb,perennial,"smooth solomons seal"
"Smilacina racemosa",n/a,SMIRAC,10,native,3,3,forb,perennial,"feathery false solomons seal"
"Smilax lasioneura",n/a,SMILAS,25,native,5,5,vine,perennial,"common carrion flower"
"Solidago ulmifolia",n/a,SOLULM,3,native,5,5,forb,perennial,"elm-leaved goldenrod"
"Trillium recurvatum",n/a,TRIREC,1,native,5,4,forb,perennial,"red trillium"

"Quadrat 18 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Ambrosia artemisiifolia elatior",n/a,AMBARE,5,native,0,3,forb,annual,"common ragweed"
"Arisaema dracontium",n/a,ARIDRA,3,native,7,-3,forb,perennial,"green dragon"
"Arisaema triphyllum",n/a,ARITRI,7,native,4,-2,forb,perennial,jack-in-the-pulpit
"Aster novae-angliae",n/a,ASTNOV,10,native,4,-3,forb,perennial,"new england aster"
"Boehmeria cylindrica",n/a,BOECYC,5,native,2,-5,forb,perennial,"false nettle"
"Chelone glabra",n/a,CHEGLB,2,native,8,-5,forb,perennial,turtlehead
"Cicuta maculata",n/a,CICMAC,2,native,6,-5,forb,perennial,"water hemlock"
"Elymus virginicus",n/a,ELYVIR,3,native,4,-2,grass,perennial,"virginia wild rye"
"Eupatorium perfoliatum",n/a,EUPPER,8,native,4,-4,forb,perennial,"common boneset"
"Glyceria striata",n/a,GLYSTR,5,native,4,-3,grass,perennial,"fowl manna grass"
"Helianthus grosseserratus",n/a,HELGRO,25,native,2,-2,forb,perennial,"sawtooth sunflower"
"Lilium michiganense",n/a,LILMIC,10,native,6,-1,forb,perennial,"turks cap lily"
"Lycopus americanus",n/a,LYCAME,3,native,5,-5,forb,perennial,"common water horehound"
"Muhlenbergia mexicana",n/a,MUHMEX,25,native,5,-3,grass,perennial,"leafy satin grass"
"Oxypolis rigidior",n/a,OXYRIG,15,native,7,-5,forb,perennial,cowbane
"Panicum virgatum",n/a,PANVIR,2,native,5,-1,grass,perennial,"switch grass"
"Phlox glaberrima interior",n/a,PHLGLI,10,native,8,-3,forb,perennial,"marsh phlox"
"Pycnanthemum virginianum",n/a,PYCVIR,4,native,5,-4,forb,perennial,"common mountain mint"
"Ranunculus septentrionalis",n/a,RANSEP,5,native,5,-4,forb,perennial,"swamp buttercup"
"Rosa blanda",n/a,ROSBLA,5,native,5,3,shrub,perennial,"early wild rose"
"Solidago altissima",n/a,SOLALT,5,native,1,3,forb,perennial,"tall goldenrod"
"Solidago graminifolia nuttallii",n/a,SOLGRN,10,native,3,0,forb,perennial,"hairy grass-leaved goldenrod"
"Tradescantia ohiensis",n/a,TRAOHI,5,native,2,2,forb,perennial,"common spiderwort"
"Vernonia altissima",n/a,VERALA,5,native,3,0,forb,perennial,"smooth tall ironweed"
"Vitis riparia",n/a,VITRIP,10,native,2,-2,vine,perennial,"riverbank grape"

"Quadrat 19 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",n/a,ALLCAN,5,native,2,3,forb,perennial,"wild onion"
"Amphicarpaea bracteata",n/a,AMPBRB,2,native,4,0,vine,perennial,"upland hog peanut"
"Eupatorium purpureum",n/a,EUPPUR,30,native,7,5,forb,perennial,"purple joe pye weed"
"Helianthus decapetalus",n/a,HELDEC,50,native,5,5,forb,perennial,"pale sunflower"
"Helianthus strumosus",n/a,HELSTR,30,native,5,5,forb,perennial,"pale-leaved sunflower"
"Monarda fistulosa",n/a,MONFIS,10,native,4,3,forb,perennial,"wild bergamot"
"Oxalis europaea",n/a,OXAEUR,1,native,0,3,forb,perennial,"tall wood sorrel"
"Penstemon digitalis",n/a,PENDIG,15,native,4,1,forb,perennial,"foxglove beard tongue"
"Polygonatum canaliculatum",n/a,POLCAL,10,native,3,3,forb,perennial,"smooth solomons seal"
"Tradescantia ohiensis",n/a,TRAOHI,5,native,2,2,forb,perennial,"common spiderwort"

"Quadrat 20 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema dracontium",n/a,ARIDRA,10,native,7,-3,forb,perennial,"green dragon"
"Brachyelytrum erectum",n/a,BRAERE,1,native,10,5,grass,perennial,"long-awned wood grass"
"Carex blanda",n/a,CXBLAN,10,native,1,0,sedge,perennial,"common wood sedge"
"Cinna arundinacea",n/a,CINARU,2,native,5,-3,grass,perennial,"common wood reed"
"Cirsium altissimum",n/a,CIRALT,1,native,6,5,forb,biennial,"tall thistle"
"Dentaria laciniata",n/a,DENLAC,3,native,5,3,forb,perennial,toothwort
"Eupatorium purpureum",n/a,EUPPUR,15,native,7,5,forb,perennial,"purple joe pye weed"
"Festuca obtusa",n/a,FESOBT,5,native,5,2,grass,perennial,"nodding fescue"
"Oxalis europaea",n/a,OXAEUR,1,native,0,3,forb,perennial,"tall wood sorrel"
"Polygonatum canaliculatum",n/a,POLCAL,5,native,3,3,forb,perennial,"smooth solomons seal"
"Smilax illinoensis",n/a,SMIILL,3,native,5,5,forb,perennial,"illinois carrion flower"
"Solidago ulmifolia",n/a,SOLULM,15,native,5,5,forb,perennial,"elm-leaved goldenrod"

"Quadrat 21 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema dracontium",n/a,ARIDRA,3,native,7,-3,forb,perennial,"green dragon"
"Arisaema triphyllum",n/a,ARITRI,8,native,4,-2,forb,perennial,jack-in-the-pulpit
"Aster shortii",n/a,ASTSHO,15,native,8,5,forb,perennial,"shorts aster"
"Brachyelytrum erectum",n/a,BRAERE,5,native,10,5,grass,perennial,"long-awned wood grass"
"Circaea lutetiana canadensis",n/a,CIRLUC,2,native,1,3,forb,perennial,"enchanters nightshade"
"Dentaria laciniata",n/a,DENLAC,2,native,5,3,forb,perennial,toothwort
"Eupatorium purpureum",n/a,EUPPUR,15,native,7,5,forb,perennial,"purple joe pye weed"
"Smilacina racemosa",n/a,SMIRAC,5,native,3,3,forb,perennial,"feathery false solomons seal"
"Solidago caesia",n/a,SOLCAE,25,native,7,3,forb,perennial,"blue-stemmed goldenrod"
"Solidago ulmifolia",n/a,SOLULM,30,native,5,5,forb,perennial,"elm-leaved goldenrod"
"Trillium recurvatum",n/a,TRIREC,2,native,5,4,forb,perennial,"red trillium"
"Zizia aurea",n/a,ZIZAUR,5,native,7,-1,forb,perennial,"golden alexanders"

"Quadrat 22 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Aquilegia canadensis",n/a,AQUCAN,10,native,6,1,forb,perennial,"wild columbine"
"Arisaema triphyllum",n/a,ARITRI,5,native,4,-2,forb,perennial,jack-in-the-pulpit
"Carex blanda",n/a,CXBLAN,1,native,1,0,sedge,perennial,"common wood sedge"
"Circaea lutetiana canadensis",n/a,CIRLUC,2,native,1,3,forb,perennial,"enchanters nightshade"
"Dentaria laciniata",n/a,DENLAC,1,native,5,3,forb,perennial,toothwort
